"account_id";"company_name";"primary_industry";"Scope";"% emissions in Scope";"BY_covered";"BY_Scope_exclS3";"BY_Scope";"MRY_Scope";"MRY_Scope_exclS3";"MRY_Covered";"% reduction from base year";"Target year";"Target status";"Target coverage";"MRY_inventory";"MRY_target";"TargetActive";"Quantifiable";"Scope1_2";"Full_coverage";"Include"
895;"Arcadyan Technology Corporation";"Manufacturing";"Scope 1+2 (location-based)";100;24650;NA;24650;24650;NA;24419;10;2022;"New";"Company-wide";24650;24419;TRUE;TRUE;TRUE;TRUE;TRUE
912;"Archer Daniels Midland";"Retail";"Scope 1+2 (location-based)";100;17810000;NA;17810000;16230000;NA;NA;0;2035;NA;"Company-wide";16230000;0;FALSE;TRUE;TRUE;TRUE;FALSE
917;"Gigaset AG";"Manufacturing";"Scope 1+2 (market-based)";96.9;3891;NA;3891;1136;NA;1281;20;2024;"Achieved";"Site/facility";1100.784;1281;TRUE;TRUE;TRUE;TRUE;TRUE
943;"ARKEMA";"Materials";"Scope 1+2 (market-based)";100;4720000;NA;4300000;3371000;NA;3628000;37.5;2030;"Underway";"Company-wide";3371000;3628000;TRUE;TRUE;TRUE;TRUE;TRUE
950;"Arm Ltd.";"Services";"Scope 1+2 (market-based)";100;14451;NA;14097.34;2828.64;NA;2014.7;42;2030;"New";"Company-wide";2828.64;2014.7;TRUE;TRUE;TRUE;TRUE;TRUE
992;"Asahi Group Holdings, Ltd.";"Food, beverage & agriculture";"Scope 1+2 (market-based)";98;854099;NA;914864;830111;NA;767848;50;2030;"New";"Company-wide";813508.78;767848;TRUE;TRUE;TRUE;TRUE;TRUE
992;"Asahi Group Holdings, Ltd.";"Food, beverage & agriculture";"Scope 1+2 (market-based)";98;854099;NA;914864;830111;NA;767848;100;2050;"New";"Company-wide";813508.78;767848;TRUE;TRUE;TRUE;TRUE;TRUE
993;"AGC Inc.";"Materials";"Scope 1+2 (market-based)";100;11369483;NA;11478398;11238061;NA;11238997;30;2030;"New";"Company-wide";11238061;11238997;TRUE;TRUE;TRUE;TRUE;TRUE
993;"AGC Inc.";"Materials";"Scope 1+2 (market-based)";100;11369483;NA;11478398;11238061;NA;11238997;100;2050;"New";"Company-wide";11238061;11238997;TRUE;TRUE;TRUE;TRUE;TRUE
994;"Asahi Kasei Corporation";"Materials";"Scope 1+2 (market-based)";100;5923229;NA;NA;3890727;NA;3890726;35;2020;"Expired";"Company-wide";3890727;3890726;FALSE;TRUE;TRUE;TRUE;FALSE
994;"Asahi Kasei Corporation";"Materials";"Scope 1+2 (market-based)";100;5110000;NA;NA;3890727;NA;3890726;30;2030;"New";"Company-wide";3890727;3890726;TRUE;TRUE;TRUE;TRUE;TRUE
1029;"de Volksbank N.V.";"Services";"Scope 1+2 (market-based) +3 (upstream & downstream)";100;10953;2837.06;NA;3320.03;1611.03;6070;50;2020;"Expired";"Company-wide";1611.03;6070;FALSE;TRUE;TRUE;TRUE;FALSE
1037;"Asia Vital Components Co., LTD";"Manufacturing";"Scope 1+2 (location-based)";100;49309.18;NA;49309.18;47876.11;NA;47875.1;2.5;2020;"Achieved";"Site/facility";47876.11;47875.1;FALSE;TRUE;TRUE;TRUE;FALSE
1046;"Asics Corporation";"Apparel";"Scope 1+2 (market-based)";100;30858;NA;30858;23135;NA;23134;5;2020;"Achieved";"Company-wide";23135;23134;FALSE;TRUE;TRUE;TRUE;FALSE
1046;"Asics Corporation";"Apparel";"Scope 1+2 (market-based)";100;30858;NA;30858;23135;NA;23134;63;2030;"Revised";"Company-wide";23135;23134;TRUE;TRUE;TRUE;TRUE;TRUE
1048;"ASML Holding";"Manufacturing";"Scope 1+2 (market-based)";100;158300;NA;158300;NA;NA;15400;100;2025;"Achieved";"Company-wide";0;15400;TRUE;TRUE;TRUE;TRUE;TRUE
1051;"Astellas Pharma Inc.";"Biotech, health care & pharma";"Scope 1+2 (market-based)";100;202190;NA;226297;122596;NA;122596;30;2030;"Achieved";"Company-wide";122596;122596;TRUE;TRUE;TRUE;TRUE;TRUE
1076;"Assicurazioni Generali Spa";"Services";"Scope 1+2 (market-based) +3 (upstream)";45;74106;27687;NA;40503;24478;43541;20;2020;"Achieved";"Country/region";11015.1;43541;FALSE;TRUE;TRUE;FALSE;FALSE
1076;"Assicurazioni Generali Spa";"Services";"Scope 1+2 (location-based) +3 (upstream)";45;121161;74742;98447.9;74418;58393;77456;20;2020;"Achieved";"Country/region";26276.85;77456;FALSE;TRUE;TRUE;FALSE;FALSE
1076;"Assicurazioni Generali Spa";"Services";"Scope 1+2 (market-based)";45;27002;NA;27002;24478;NA;24478;25;2025;"New";"Country/region";11015.1;24478;TRUE;TRUE;TRUE;FALSE;FALSE
1085;"Associated British Foods";"Food, beverage & agriculture";"Scope 1+2 (location-based) +3 (upstream & downstream)";NA;NA;4152915;5550410;9822779;3555188;NA;30;2030;"Underway";"Business division";3555188;0;TRUE;TRUE;TRUE;NA;NA
1087;"Assurant, Inc.";"Services";"Scope 2 (location-based)";100;21918;NA;21918;16428;NA;16428;2;2020;"Achieved";"Company-wide";16428;16428;FALSE;TRUE;TRUE;TRUE;FALSE
1104;"AstraZeneca";"Biotech, health care & pharma";"Scope 1";100;295211;NA;295211;224771;NA;224771;20;2025;"Replaced";"Company-wide";224771;224771;FALSE;TRUE;TRUE;TRUE;FALSE
1104;"AstraZeneca";"Biotech, health care & pharma";"Scope 2 (market-based)";100;331811;NA;331811;23235;NA;23235;95;2025;"Replaced";"Company-wide";23235;23235;FALSE;TRUE;TRUE;TRUE;FALSE
1104;"AstraZeneca";"Biotech, health care & pharma";"Scope 1+2 (market-based)";100;627021;NA;627022;248006;NA;248006;100;2025;"New";"Company-wide";248006;248006;TRUE;TRUE;TRUE;TRUE;TRUE
1106;"ASUSTeK Computer Inc";"Manufacturing";"Scope 1+2 (location-based)";100;20430;NA;20430.6;20430.6;NA;20430;50;2025;"New";"Company-wide";20430.6;20430;TRUE;TRUE;TRUE;TRUE;TRUE
1106;"ASUSTeK Computer Inc";"Manufacturing";"Scope 2 (location-based)";100;20379;NA;20379;20379;NA;20379;100;2035;"New";"Company-wide";20379;20379;TRUE;TRUE;TRUE;TRUE;TRUE
1113;"AT&T Inc.";"Services";"Scope 1+2 (market-based)";100;8829258;NA;NA;5788258;NA;5788258;63;2030;"Replaced";"Company-wide";5788258;5788258;FALSE;TRUE;TRUE;TRUE;FALSE
1113;"AT&T Inc.";"Services";"Scope 1+2 (market-based)";100;6523060;NA;6525043;5788258;NA;5788258;100;2035;"New";"Company-wide";5788258;5788258;TRUE;TRUE;TRUE;TRUE;TRUE
1115;"Atea ASA";"Services";"Scope 1+2 (location-based)";100;7007.3;NA;8683.2;5411.8;NA;5411.8;43;2030;"Underway";"Company-wide";5411.8;5411.8;TRUE;TRUE;TRUE;TRUE;TRUE
1115;"Atea ASA";"Services";"Scope 1+2 (location-based)";100;7007.3;NA;8683.2;5411.8;NA;5412;57;2040;"Underway";"Company-wide";5411.8;5412;TRUE;TRUE;TRUE;TRUE;TRUE
1134;"Atlantia";"Infrastructure";"Scope 1+2 (market-based)";100;342093;NA;342093;303103;NA;303103;100;2040;"Underway";"Company-wide";303103;303103;TRUE;TRUE;TRUE;TRUE;TRUE
1134;"Atlantia";"Infrastructure";"Scope 1+2 (market-based)";100;1661;NA;342093;303103;NA;1648;100;2030;"Underway";"Business division";303103;1648;TRUE;TRUE;TRUE;TRUE;TRUE
1134;"Atlantia";"Infrastructure";"Scope 1+2 (market-based)";100;59000;NA;342093;303103;NA;46626;100;2030;"Underway";"Business division";303103;46626;TRUE;TRUE;TRUE;TRUE;TRUE
1149;"Atos SE";"Services";"Scope 1+2 (market-based) +3 (upstream & downstream)";100;3302071;20981;4518392;2749021;12228;2800580;50;2025;"Underway";"Company-wide";12228;2800580;TRUE;TRUE;TRUE;TRUE;TRUE
1149;"Atos SE";"Services";"Scope 1+2 (market-based) +3 (upstream & downstream)";100;3302071;20981;4518392;2749021;12228;2800580;86;2050;"Underway";"Company-wide";12228;2800580;TRUE;TRUE;TRUE;TRUE;TRUE
1158;"AU Optronics";"Manufacturing";"Scope 1+2 (location-based)";100;3568787;NA;3568787.47;3011525.46;NA;3011525.46;25;2025;"Underway";"Company-wide";3011525.46;3011525.46;TRUE;TRUE;TRUE;TRUE;TRUE
1158;"AU Optronics";"Manufacturing";"Scope 1+2 (location-based)";100;4050000;NA;2781871.82;3011525.46;NA;2109934;24.7;2020;"Achieved";"Company-wide";3011525.46;2109934;FALSE;TRUE;TRUE;TRUE;FALSE
1166;"AutoZone, Inc.";"Retail";"Scope 1";NA;31365;NA;NA;31365;NA;NA;NA;2025;"Underway";"Business division";31365;0;TRUE;FALSE;TRUE;NA;FALSE
1166;"AutoZone, Inc.";"Retail";"Scope 2 (location-based)";NA;189672;NA;NA;189672;NA;NA;NA;2025;"Underway";"Business division";189672;0;TRUE;FALSE;TRUE;NA;FALSE
1177;"Aurubis AG";"Materials";"Scope 1+2 (market-based)";100;1900000;NA;NA;1563295;NA;1580647;8.6;2022;"Underway";"Company-wide";1563295;1580647;TRUE;TRUE;TRUE;TRUE;TRUE
1187;"Australia and New Zealand Banking Group";"Services";"Scope 1+2 (location-based)";100;209531;NA;209532;134093;NA;134093;24;2025;"Achieved";"Company-wide";134093;134093;TRUE;TRUE;TRUE;TRUE;TRUE
1187;"Australia and New Zealand Banking Group";"Services";"Scope 1+2 (location-based)";100;209531;NA;209532;134093;NA;134093;35;2030;"Achieved";"Company-wide";134093;134093;TRUE;TRUE;TRUE;TRUE;TRUE
1193;"ams AG";"Manufacturing";"Scope 2 (market-based)";25;64500;NA;303200;264100;NA;66000;1.4;2020;"Expired";"Site/facility";66025;66000;FALSE;TRUE;TRUE;FALSE;FALSE
1193;"ams AG";"Manufacturing";"Scope 1+2 (market-based)";69;265000;NA;354000;315800;NA;227400;100;2030;"Underway";"Other, please specify: former OSRAM activities";217902;227400;TRUE;TRUE;TRUE;FALSE;FALSE
1193;"ams AG";"Manufacturing";"Scope 1+2 (market-based)";69;265000;NA;354000;315800;NA;227400;0;2020;"Achieved";"Other, please specify: former OSRAM activities";217902;227400;FALSE;TRUE;TRUE;FALSE;FALSE
1198;"Autodesk, Inc.";"Services";"Scope 1+2 (market-based) +3 (upstream & downstream)";100;301435;22317;NA;125853.4;969;125853;45;2020;"Achieved";"Company-wide";969;125853;FALSE;TRUE;TRUE;TRUE;FALSE
1198;"Autodesk, Inc.";"Services";"Scope 1+2 (market-based) +3 (upstream & downstream)";100;301435;22317;NA;125853.4;969;125853;85;2050;"Retired";"Company-wide";969;125853;FALSE;TRUE;TRUE;TRUE;FALSE
1198;"Autodesk, Inc.";"Services";"Scope 1+2 (market-based)";100;983;NA;2727;969;NA;968;50;2030;"Underway";"Company-wide";969;968;TRUE;TRUE;TRUE;TRUE;TRUE
1203;"Automatic Data Processing, Inc.";"Services";"Scope 1+2 (location-based)";100;124820;NA;124819;97852;NA;76969;10;2020;"Achieved";"Country/region";97852;76969;FALSE;TRUE;TRUE;TRUE;FALSE
1213;"Avaya";"Services";"Scope 1+2 (location-based)";98;105570;NA;105570;27981;NA;27981;15;2020;"Achieved";"Company-wide";27421.38;27981;FALSE;TRUE;TRUE;TRUE;FALSE
1227;"Avery Dennison Corporation";"Manufacturing";"Scope 1+2 (market-based)";100;699024;NA;699024;402220;NA;393220;26;2025;"Underway";"Company-wide";402220;393220;TRUE;TRUE;TRUE;TRUE;TRUE
1227;"Avery Dennison Corporation";"Manufacturing";"Scope 1+2 (market-based)";100;699024;NA;699024;402220;NA;393220;70;2030;"New";"Company-wide";402220;393220;TRUE;TRUE;TRUE;TRUE;TRUE
1268;"Aviva plc";"Services";"Scope 1+2 (location-based) +3 (upstream)";100;146248;132412;NA;833634.68;29583;34664;70;2030;"Achieved";"Company-wide";29583;34664;TRUE;TRUE;TRUE;TRUE;TRUE
1268;"Aviva plc";"Services";"Scope 1+2 (location-based)";100;50175;NA;35547;29583;NA;34664;5;2020;"Achieved";"Company-wide";29583;34664;FALSE;TRUE;TRUE;TRUE;FALSE
1287;"AXA Group";"Services";"Scope 1+2 (market-based)";100;100654;NA;100654;67186;NA;67186;31;2025;"Achieved";"Company-wide";67186;67186;TRUE;TRUE;TRUE;TRUE;TRUE
1328;"Ball Corporation";"Manufacturing";"Scope 1+2 (market-based)";100;1167834;NA;1410117;1112399;NA;1052470;55;2030;"Underway";"Company-wide";1112399;1052470;TRUE;TRUE;TRUE;TRUE;TRUE
1344;"BAE Systems";"Manufacturing";"Scope 1+2 (location-based)";4.6;44723;NA;928459;487397;NA;39017;2;2020;"New";"Business division";22420.262;39017;FALSE;TRUE;TRUE;FALSE;FALSE
1356;"Baker Hughes Company";"Services";"Scope 1+2 (market-based)";100;800791;NA;800791;684385;NA;684385;50;2030;"Underway";"Company-wide";684385;684385;TRUE;TRUE;TRUE;TRUE;TRUE
1356;"Baker Hughes Company";"Services";"Scope 1+2 (market-based)";100;800791;NA;800791;684385;NA;684385;100;2050;"Underway";"Company-wide";684385;684385;TRUE;TRUE;TRUE;TRUE;TRUE
1395;"Banco Bradesco S/A";"Services";"Scope 1";100;13591.84;NA;13591.84;13634.86;NA;13634.86;0.19;2020;"Expired";"Company-wide";13634.86;13634.86;FALSE;TRUE;TRUE;TRUE;FALSE
1395;"Banco Bradesco S/A";"Services";"Scope 2 (location-based)";100;37577.67;NA;37577.67;28031.86;NA;28031.86;4.29;2020;"Achieved";"Company-wide";28031.86;28031.86;FALSE;TRUE;TRUE;TRUE;FALSE
1395;"Banco Bradesco S/A";"Services";"Scope 2 (market-based)";100;37577.67;NA;37577.67;141.8;NA;141.8;4.29;2020;"Achieved";"Company-wide";141.8;141.8;FALSE;TRUE;TRUE;TRUE;FALSE
1405;"Banco do Brasil S/A";"Services";"Scope 1+2 (location-based)";100;66069.4;NA;66069.4;60500.759;NA;60500.8;30;2030;"Underway";"Company-wide";60500.759;60500.8;TRUE;TRUE;TRUE;TRUE;TRUE
1408;"Banco de Galicia y Buenos Aires S.A.U";"Services";"Scope 2 (location-based)";100;30970.94;NA;30972;15799.59;NA;15801.37;48.98;2021;"Achieved";"Company-wide";15799.59;15801.37;TRUE;TRUE;TRUE;TRUE;TRUE
1417;"Bank of Montreal";"Services";"Scope 1+2 (location-based)";100;136129;NA;136129;94282;NA;94282;30;2030;"Underway";"Company-wide";94282;94282;TRUE;TRUE;TRUE;TRUE;TRUE
1441;"Banco Santander";"Services";"Scope 1+2 (location-based) +3 (downstream)";100;379988;395909;NA;307034;NA;194159;1.93;2021;"Achieved";"Country/region";307034;194159;TRUE;TRUE;TRUE;TRUE;TRUE
1441;"Banco Santander";"Services";"Scope 1+2 (location-based) +3 (downstream)";100;332387;NA;350087;307034;NA;194159;58;2025;"New";"Company-wide";307034;194159;TRUE;TRUE;TRUE;TRUE;TRUE
1452;"Bank of America";"Services";"Scope 1+2 (market-based)";100;1750939;NA;1750938;61075;NA;0;100;2020;"Achieved";"Company-wide";61075;0;FALSE;TRUE;TRUE;TRUE;FALSE
1452;"Bank of America";"Services";"Scope 1+2 (location-based)";100;1785417;NA;1785417;711025;NA;711025;50;2020;"Achieved";"Company-wide";711025;711025;FALSE;TRUE;TRUE;TRUE;FALSE
1452;"Bank of America";"Services";"Scope 1+2 (location-based)";100;1785417;NA;1785417;711025;NA;711025;75;2030;"Underway";"Company-wide";711025;711025;TRUE;TRUE;TRUE;TRUE;TRUE
1458;"Banque Cantonale Vaudoise";"Services";"Scope 1+2 (market-based) +3 (upstream)";100;12369;9307;NA;5549;1738;5549;11.3;2025;"Achieved";"Company-wide";1738;5549;TRUE;TRUE;TRUE;TRUE;TRUE
1464;"BNY Mellon";"Services";"Scope 1+2 (location-based)";100;150157;NA;150157;113891;NA;113891;20;2025;"Underway";"Company-wide";113891;113891;TRUE;TRUE;TRUE;TRUE;TRUE
1464;"BNY Mellon";"Services";"Scope 1+2 (market-based)";100;214116;NA;NA;8359;NA;8359;92;2040;"Underway";"Company-wide";8359;8359;TRUE;TRUE;TRUE;TRUE;TRUE
1470;"Bank of Nova Scotia (Scotiabank)";"Services";"Scope 1+2 (location-based)";100;138753;NA;138753;111065;NA;111065;25;2025;"Underway";"Company-wide";111065;111065;TRUE;TRUE;TRUE;TRUE;TRUE
1487;"Bankinter";"Services";"Scope 1+2 (market-based)";100;10267;NA;10398;1843;NA;1843;12;2020;"Achieved";"Company-wide";1843;1843;FALSE;TRUE;TRUE;TRUE;FALSE
1487;"Bankinter";"Services";"Scope 2 (market-based)";100;9539.24;NA;9539;692;NA;692;16;2020;"Achieved";"Company-wide";692;692;FALSE;TRUE;TRUE;TRUE;FALSE
1487;"Bankinter";"Services";"Scope 1+2 (market-based)";100;6621;NA;6621.12;1843;NA;692;100;2021;"Underway";"Business division";1843;692;TRUE;TRUE;TRUE;TRUE;TRUE
1502;"Barclays";"Services";"Scope 1+2 (market-based)";100;286599;NA;286599;83072;NA;83071;80;2021;"Underway";"Company-wide";83072;83071;TRUE;TRUE;TRUE;TRUE;TRUE
1516;"BASF SE";"Materials";"Scope 1+2 (market-based)";97;21887000;NA;22660000;21674000;NA;20805000;0;2030;"Underway";"Company-wide";21023780;20805000;TRUE;TRUE;TRUE;TRUE;TRUE
1535;"A.G. Barr Plc";"Food, beverage & agriculture";"Scope 1+2 (location-based)";100;17522;NA;17119;10320;NA;10320;40;2025;"Achieved";"Company-wide";10320;10320;TRUE;TRUE;TRUE;TRUE;TRUE
1536;"Barrick Gold Corporation";"Materials";"Scope 1+2 (market-based)";100;7541000;NA;7540921;NA;NA;7351461;30;2030;"New";"Company-wide";0;7351461;TRUE;TRUE;TRUE;TRUE;TRUE
1574;"Baxter International Inc.";"Biotech, health care & pharma";"Scope 1+2 (market-based)";100;706000;NA;706000;611000;NA;611000;10;2020;"Achieved";"Company-wide";611000;611000;FALSE;TRUE;TRUE;TRUE;FALSE
1581;"Bayer AG";"Biotech, health care & pharma";"Scope 1+2 (market-based)";100;3760000;NA;3760000;3580000;NA;3580000;42;2029;"Underway";"Company-wide";3580000;3580000;TRUE;TRUE;TRUE;TRUE;TRUE
1581;"Bayer AG";"Biotech, health care & pharma";"Scope 1+2 (market-based)";100;3760000;NA;3760000;3580000;NA;3580000;20;2024;"New";"Company-wide";3580000;3580000;TRUE;TRUE;TRUE;TRUE;TRUE
1591;"Signature Aviation PLC";"Services";"Scope 1+2 (location-based)";100;88665;NA;86871;75021;NA;75021;29;2025;"Underway";"Company-wide";75021;75021;TRUE;TRUE;TRUE;TRUE;TRUE
1591;"Signature Aviation PLC";"Services";"Scope 1+2 (location-based)";100;88665;NA;86871;75021;NA;75021;50;2030;"Underway";"Company-wide";75021;75021;TRUE;TRUE;TRUE;TRUE;TRUE
1591;"Signature Aviation PLC";"Services";"Scope 1+2 (location-based)";100;88665;NA;86871;75021;NA;75021;100;2050;"Underway";"Company-wide";75021;75021;TRUE;TRUE;TRUE;TRUE;TRUE
1592;"BayWa AG Munich";"Retail";"Scope 1+2 (market-based)";100;152404;NA;152405;140698;NA;140698;22;2025;"Underway";"Company-wide";140698;140698;TRUE;TRUE;TRUE;TRUE;TRUE
1613;"BBVA";"Services";"Scope 1+2 (market-based)";100;288627.36;NA;288627.47;113056.12;NA;113056.13;68;2025;"Underway";"Company-wide";113056.12;113056.13;TRUE;TRUE;TRUE;TRUE;TRUE
1613;"BBVA";"Services";"Scope 1+2 (market-based)";100;288627.36;NA;288627.47;113056.12;NA;113056.13;90;2050;"Underway";"Company-wide";113056.12;113056.13;TRUE;TRUE;TRUE;TRUE;TRUE
1641;"Beiersdorf AG";"Materials";"Scope 1+2 (market-based)";96;59151;NA;59150;40157;NA;40157;30;2025;"Achieved";"Company-wide";38550.72;40157;TRUE;TRUE;TRUE;TRUE;TRUE
1650;"Berner Kantonalbank AG BEKB";"Services";"Scope 1+2 (market-based) +3 (upstream)";100;1064;488;1064;1005;479;1005;5;2023;"Achieved";"Company-wide";479;1005;TRUE;TRUE;TRUE;TRUE;TRUE
1650;"Berner Kantonalbank AG BEKB";"Services";"Scope 1+2 (market-based)";100;720;NA;NA;479;NA;479;12;2022;"Achieved";"Company-wide";479;479;TRUE;TRUE;TRUE;TRUE;TRUE
1650;"Berner Kantonalbank AG BEKB";"Services";"Scope 1+2 (market-based)";100;1643;NA;NA;479;NA;479;61;2022;"Achieved";"Company-wide";479;479;TRUE;TRUE;TRUE;TRUE;TRUE
1650;"Berner Kantonalbank AG BEKB";"Services";"Scope 1+2 (market-based)";100;1643;NA;NA;479;NA;479;70;2036;"Achieved";"Company-wide";479;479;TRUE;TRUE;TRUE;TRUE;TRUE
1652;"Proximus";"Services";"Scope 1+2 (market-based)";100;50318;NA;45571;27429;NA;27.4;30;2025;"Achieved";"Company-wide";27429;27.4;TRUE;TRUE;TRUE;TRUE;TRUE
1680;"Bendigo and Adelaide Bank";"Services";"Scope 1+2 (location-based) +3 (upstream & downstream)";100;35229;27737.99;33849.45;42093.19;20082.19;24470;0.65;2020;"Replaced";"Company-wide";20082.19;24470;FALSE;TRUE;TRUE;TRUE;FALSE
1681;"Benesse Holdings, Inc.";"Services";"Scope 1+2 (market-based)";100;7597;NA;7597;6017;NA;6017;100;2050;"Revised";"Company-wide";6017;6017;TRUE;TRUE;TRUE;TRUE;TRUE
1681;"Benesse Holdings, Inc.";"Services";"Scope 1+2 (market-based)";100;7597;NA;7597;6017;NA;6017;36.2;2030;"Revised";"Company-wide";6017;6017;TRUE;TRUE;TRUE;TRUE;TRUE
1681;"Benesse Holdings, Inc.";"Services";"Scope 1+2 (market-based)";100;7597;NA;7597;6017;NA;6017;6.04;2020;"Achieved";"Company-wide";6017;6017;FALSE;TRUE;TRUE;TRUE;FALSE
1693;"Best Buy Co., Inc.";"Retail";"Scope 1+2 (market-based)";100;1031706;NA;1031696;401179;NA;401179;60;2020;"Achieved";"Country/region";401179;401179;FALSE;TRUE;TRUE;TRUE;FALSE
1693;"Best Buy Co., Inc.";"Retail";"Scope 1+2 (market-based)";100;501352;NA;501352;401179;NA;401179;50;2030;"Underway";"Country/region";401179;401179;TRUE;TRUE;TRUE;TRUE;TRUE
1693;"Best Buy Co., Inc.";"Retail";"Scope 1+2 (market-based)";100;501352;NA;501352;401179;NA;401179;100;2040;"Underway";"Country/region";401179;401179;TRUE;TRUE;TRUE;TRUE;TRUE
1708;"Berry Global Group, Inc";"Manufacturing";"Scope 1+2 (market-based)";100;2441287;NA;2441287;2259125;NA;2259125;25;2025;"New";"Company-wide";2259125;2259125;TRUE;TRUE;TRUE;TRUE;TRUE
1800;"Bharat Petroleum Corporation";"Fossil Fuels";"Scope 1+2 (location-based)";100;5389800;NA;5401950;3932270;NA;3932270;25;2019;"Achieved";"Company-wide";3932270;3932270;FALSE;TRUE;TRUE;TRUE;FALSE
1808;"BHP";"Materials";"Scope 1+2 (market-based)";100;16300000;NA;16300000;15800000;NA;15800000;0;2022;"Underway";"Company-wide";15800000;15800000;TRUE;TRUE;TRUE;TRUE;TRUE
1808;"BHP";"Materials";"Scope 1+2 (market-based)";100;16300000;NA;16300000;15800000;NA;15800000;100;2050;"Underway";"Company-wide";15800000;15800000;TRUE;TRUE;TRUE;TRUE;TRUE
1808;"BHP";"Materials";"Scope 1+2 (market-based)";100;15800000;NA;15800000;15800000;NA;15800000;30;2030;"New";"Company-wide";15800000;15800000;TRUE;TRUE;TRUE;TRUE;TRUE
1819;"Biffa Plc";"Infrastructure";"Scope 1+2 (location-based)";100;646677;NA;646677;533187;NA;533187;4;2021;"Achieved";"Business division";533187;533187;TRUE;TRUE;TRUE;TRUE;TRUE
1819;"Biffa Plc";"Infrastructure";"Scope 1+2 (location-based)";100;746925;NA;746925;533187;NA;533187;50;2030;"Underway";"Company-wide";533187;533187;TRUE;TRUE;TRUE;TRUE;TRUE
1823;"Big Yellow Group";"Services";"Scope 1+2 (location-based)";100;6879;NA;6880;2177.5;NA;2177;80;2050;"Underway";"Company-wide";2177.5;2177;TRUE;TRUE;TRUE;TRUE;TRUE
1823;"Big Yellow Group";"Services";"Scope 1+2 (location-based)";100;6487;NA;6880;2177.5;NA;NA;NA;2030;"New";"Company-wide";2177.5;0;TRUE;FALSE;TRUE;TRUE;FALSE
1830;"BLACK & VEATCH LIMITED";"Services";"Scope 1+2 (location-based) +3 (downstream)";100;48419;66210;21987.807;16174.862;14731.662;21075;100;2025;"Underway";"Company-wide";14731.662;21075;TRUE;TRUE;TRUE;TRUE;TRUE
1830;"BLACK & VEATCH LIMITED";"Services";"Scope 1+2 (location-based) +3 (downstream)";100;48419;66210;21987.807;16174.862;14731.662;21075;20;2023;"Underway";"Company-wide";14731.662;21075;TRUE;TRUE;TRUE;TRUE;TRUE
1830;"BLACK & VEATCH LIMITED";"Services";"Scope 1+2 (location-based)";100;22082;NA;66210;14731.662;NA;14857;40;2023;"Underway";"Company-wide";14731.662;14857;TRUE;TRUE;TRUE;TRUE;TRUE
1852;"Biocon";"Biotech, health care & pharma";"Scope 2 (location-based)";100;145300;NA;145300;76500;NA;76500;10;2021;"Achieved";"Country/region";76500;76500;TRUE;TRUE;TRUE;TRUE;TRUE
1852;"Biocon";"Biotech, health care & pharma";"Scope 1";100;57102;NA;57102;54488;NA;54488;5;2021;"Achieved";"Country/region";54488;54488;TRUE;TRUE;TRUE;TRUE;TRUE
1857;"Biogen Inc.";"Biotech, health care & pharma";"Scope 1+2 (location-based)";100;64638;NA;99733;94506;NA;57736;55;2032;"Underway";"Company-wide";94506;57736;TRUE;TRUE;TRUE;TRUE;TRUE
1875;"BlackRock";"Services";"Scope 1+2 (location-based)";100;33189;NA;33189.21;22641;NA;22640;30;2020;"Achieved";"Company-wide";22641;22640;FALSE;TRUE;TRUE;TRUE;FALSE
1875;"BlackRock";"Services";"Scope 1+2 (market-based)";100;18515;NA;8346;4289;NA;14065;67;2035;"New";"Company-wide";4289;14065;TRUE;TRUE;TRUE;TRUE;TRUE
1875;"BlackRock";"Services";"Scope 1+2 (market-based)";100;18515;NA;8346;4289;NA;14065;88;2040;"New";"Company-wide";4289;14065;TRUE;TRUE;TRUE;TRUE;TRUE
1884;"Bloomberg";"Services";"Scope 2 (market-based)";100;93850;NA;NA;49513.34;NA;49513.34;100;2025;"Underway";"Company-wide";49513.34;49513.34;TRUE;TRUE;TRUE;TRUE;TRUE
1884;"Bloomberg";"Services";"Scope 2 (market-based)";100;93850;NA;NA;49513.34;NA;49513.34;100;2050;"Underway";"Company-wide";49513.34;49513.34;TRUE;TRUE;TRUE;TRUE;TRUE
1884;"Bloomberg";"Services";"Scope 1+2 (market-based)";100;74716;NA;74715.99;55225.83;NA;55225.84;80;2030;"New";"Company-wide";55225.83;55225.84;TRUE;TRUE;TRUE;TRUE;TRUE
2017;"Boeing Company";"Manufacturing";"Scope 1+2 (market-based)";70;949000;NA;1349000;1185000;NA;818000;25;2025;"Underway";"Company-wide";829500;818000;TRUE;TRUE;TRUE;FALSE;FALSE
2083;"BP";"Fossil Fuels";"Scope 1+2 (market-based)";100;54400000;NA;54400000;45500000;NA;45500000;20;2025;"New";"Company-wide";45500000;45500000;TRUE;TRUE;TRUE;TRUE;TRUE
2095;"Boston Scientific Corporation";"Biotech, health care & pharma";"Scope 1+2 (market-based)";100;108694;NA;108694;53956;NA;53730;100;2030;"Underway";"Other, please specify: Emissions from all manufacturing sites and tier 1 distribution sites";53956;53730;TRUE;TRUE;TRUE;TRUE;TRUE
2096;"Bouygues";"Infrastructure";"Scope 1+2 (location-based)";77;1891000;NA;2461000;2180000;NA;1802000;30;2030;"New";"Business division";1678600;1802000;TRUE;TRUE;TRUE;FALSE;FALSE
