"Scope_Target_1";"Scope_Target_2";"TwoTargets";"Country";"Actor name";"Action description";"Included in aggregation";"Sufficient data";"Actor type";"Target type";"Action or initiative";"Sector targeted";"Subsector";"Subsector 2";"Smaller actor types included";"Geographic coverage";"Action status";"Base Year";"BY Scope 1 emissions (tCO2e)";"BY Scope 2 emissions (tCO2e)";"MRY Year";"MRY Scope 1 emissions (tCO2e)";"MRY Scope 2 emissions (tCO2e)";"Target Year 1";"Target Year 1 Scope 1 emissions reduction (perc)";"Target Year 1 Scope 2 emissions reduction (perc)";"Target Year 2";"Target Year 2 Scope 1 emissions reduction (perc)";"Target Year 2 Scope 2 emissions reduction (perc)"
"Scope 1+2";"Scope 1+2";TRUE;"Canada";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;1487.29332670033;264.042034001296;2019;1260.96097978964;223.860818792613;2025;0.25;0.25;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Chile";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;116.757025270096;42.4589199481994;2019;98.9892513728516;35.9976343183572;2025;0.249999999999999;0.249999999999999;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"China";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;90.0025007482812;1677.3575489767;2019;76.3061593094454;1422.10173369612;2025;0.249999999999999;0.249999999999999;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Colombia";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;331.684038011182;55.7511042224118;2019;281.209242348355;47.2670493053393;2025;0.250000000000001;0.250000000000001;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Costa Rica";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;40.3169565184694;3.29301854383724;2019;34.1816291924429;2.79189573096169;2025;0.249999999999996;0.249999999999996;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Croatia";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;180.30527674372;37.023937974632;2019;152.86689877673;31.3897334614812;2025;0.249999999999997;0.249999999999997;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Denmark";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;252.601547084561;314.177991101845;2019;214.161314778967;266.367219146373;2025;0.249999999999997;0.249999999999997;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Dominican Republic";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;91.7741247065158;2.48227537650954;2019;77.8081822406924;2.10452930479788;2025;0.250000000000002;0.250000000000002;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Ecuador";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;46.0922504388162;9.15839503833157;2019;39.0780542282024;7.7646948140728;2025;0.250000000000003;0.250000000000003;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Egypt";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;287.583613378516;81.5847846529403;2019;243.819903167147;69.1694288847075;2025;0.249999999999999;0.249999999999999;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Estonia";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;78.6420872307879;45.5317366441204;2019;66.6745433378909;38.6028379335708;2025;0.25;0.25;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Finland";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;328.591202965449;117.848025334771;2019;278.587066722618;99.9142259463313;2025;0.25;0.25;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"France";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;1946.70444567779;68.1124352304329;2019;1650.46013527721;57.7472658030223;2025;0.249999999999998;0.249999999999998;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Germany";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;29124.9573779324;827.408443545004;2019;24692.7987454144;701.495624923856;2025;0.25;0.25;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Greece";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;56.0313611197596;258.536987803392;2019;47.5046574526552;219.193515898908;2025;0.25;0.25;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Guatemala";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;41.6481767808717;34.2614057007747;2019;35.3102678921935;29.0475960093675;2025;0.25;0.25;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Hungary";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;281.628154309875;58.183333724395;2019;238.770730036685;49.3291485838308;2025;0.250000000000002;0.250000000000002;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"India";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;30.4278917120523;49.2751680586953;2019;25.7974559942965;41.77660390129;2025;0.25;0.25;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Indonesia";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;74.928683340929;537.182407991493;2019;63.5262353859552;455.43541636773;2025;0.250000000000002;0.250000000000002;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Ireland";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;7029.07319650692;10692.6213861627;2019;5959.40751280351;9065.4466725326;2025;0.250000000000001;0.250000000000001;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Israel";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;496.074726655506;529.855691960828;2019;420.583392759647;449.223660516473;2025;0.249999999999998;0.249999999999998;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Italy";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;28578.1361345072;720.700629879811;2019;24229.1913059801;611.026322833331;2025;0.250000000000002;0.250000000000002;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Japan";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;1619.3443712257;991.478838592362;2019;1372.91684720173;840.598223166787;2025;0.250000000000002;0.250000000000002;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Jordan";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;19.3377259170017;42.0885804767041;2019;16.3949621647963;35.6836521236897;2025;0.250000000000002;0.250000000000002;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Kazakhstan";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;26.6043868982352;16.565184468239;2019;22.5558019844869;14.0443387074213;2025;0.249999999999996;0.249999999999996;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Latvia";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;76.1698210291837;23.8718821490937;2019;64.5785000383543;20.239122548157;2025;0.249999999999998;0.249999999999998;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Lebanon";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;119.489530019237;196.710314413475;2019;101.305930809182;166.77546139997;2025;0.249999999999998;0.249999999999998;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Lithuania";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;117.337557414602;43.7200759862647;2019;99.4814396780061;37.0668709812787;2025;0.249999999999999;0.249999999999999;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Luxembourg";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;0.190174323200327;0.750688117896029;2019;0.161234099964353;0.636450394596129;2025;0.25;0.25;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Malaysia";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;1082.96269722662;122.682456814022;2019;918.1603112549;104.01296648753;2025;0.25;0.25;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Mexico";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;1218.71713646694;126.395860703881;2019;1033.25600061367;107.161274439466;2025;0.25;0.25;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Netherlands";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;806.43922211844;445.308191535924;2019;683.71744390147;377.542374074424;2025;0.25;0.25;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"New Zealand";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;43.5098833132538;10.5096336505444;2019;36.8886648707918;8.91030552434583;2025;0.249999999999997;0.249999999999997;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Norway";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;75.1989310633716;234.474931331098;2019;63.7553575280098;198.793159250786;2025;0.250000000000001;0.250000000000001;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Peru";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;50.406204822992;13.5223952970338;2019;42.7355224958149;11.4645931079916;2025;0.249999999999998;0.249999999999998;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Philippines";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;99.881556379793;754.551659409467;2019;84.6818465023308;639.725992626988;2025;0.25;0.25;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Poland";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;798.311772095352;409.845684846516;2019;676.826807629311;347.476457433705;2025;0.25;0.25;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Portugal";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;430.444566801583;136.905494354425;2019;364.940656261422;116.071579963812;2025;0.25;0.25;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Puerto Rico";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;399.396106245404;135.003751122422;2019;338.617067940926;114.459238964168;2025;0.250000000000003;0.250000000000003;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Romania";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;231.782463281578;166.832927321214;2019;196.510423835501;141.444735695044;2025;0.250000000000002;0.250000000000002;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Russia";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;952.393010587238;397.104005192094;2019;807.46037262148;336.673772736092;2025;0.25;0.25;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Saudi Arabia";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;578.029850779942;161.427972872362;2019;490.066803839019;136.862292853952;2025;0.25;0.25;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Serbia";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;56.331636366918;34.1112680771956;2019;47.7592376104936;28.9203059304481;2025;0.25;0.25;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Singapore";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;5317.41420512984;15789.1030736084;2019;4508.22423907698;13386.3593174773;2025;0.250000000000003;0.250000000000003;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Slovenia";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;144.902825103744;35.1322039175341;2019;122.851898167576;29.7858784670989;2025;0.249999999999999;0.249999999999999;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"South Africa";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;421.346226812683;326.339138611761;2019;357.226877478917;276.677715538831;2025;0.25;0.25;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"South Korea";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;323.356404489988;274.561676826746;2019;274.148885970968;232.77961032222;2025;0.249999999999998;0.249999999999998;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Spain";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;2246.20898636851;288.754686842435;2019;1904.38687071054;244.812765782717;2025;0.250000000000002;0.250000000000002;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Sweden";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;244.16381263941;17.776294631778;2019;207.007612343707;15.0711453440364;2025;0.250000000000001;0.250000000000001;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Switzerland";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;145.153054476376;13.6224870460866;2019;123.064048299108;11.5494531606044;2025;0.25;0.25;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Taiwan";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;271.368750031962;282.879301173034;2019;230.072574643871;239.831480694345;2025;0.25;0.25;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Thailand";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;239.959959179191;56.4317281159706;2019;203.443490133969;47.8440976631065;2025;0.249999999999998;0.249999999999998;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Tunisia";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;27.8655429363006;34.1112680771956;2019;23.6250386474084;28.9203059304482;2025;0.250000000000002;0.250000000000002;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Turkey";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;997.374242611569;399.536234694077;2019;845.596480265683;338.735872014584;2025;0.249999999999999;0.249999999999999;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Ukraine";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;160.186835184107;40.3269656933747;2019;135.810028201553;34.1901151977042;2025;0.25;0.25;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"United Arab Emirates";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;139.117522008492;218.400196433218;2019;117.946987126555;185.164634801168;2025;0.25;0.25;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"United Kingdom";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;860.49877578186;631.66901909734;2019;729.550358317654;535.543306034231;2025;0.25;0.25;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"United States of America";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;222445.444507887;296344.884393305;2019;188594.287771536;251247.907236473;2025;0.25;0.25;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Uruguay";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;49.8957369028227;11.0000832209031;2019;42.3027362274895;9.32611978214865;2025;0.249999999999998;0.249999999999998;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Venezuela";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;320.02334924653;47.9539569711983;2019;271.323046218962;40.6564512068009;2025;0.25;0.25;"2035";"0.5";"0.5"
"Scope 1+2";NA;FALSE;"Algeria";"Abengoa";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2017;411302.044165281;145727.948965315;2019;512080.509999999;181434.65;2023;0.05;0.05;"";"";""
"Scope 1+2";NA;FALSE;"Brazil";"Abengoa";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2017;1008359.34563224;210.686868760203;2019;1255430.59;262.310000000079;2023;0.05;0.05;"";"";""
"Scope 1+2";NA;FALSE;"Chile";"Abengoa";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2017;8184.91698479663;94.2633178974876;2019;10190.41;117.36;2023;0.05;0.05;"";"";""
"Scope 1+2";NA;FALSE;"Ghana";"Abengoa";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2017;39.0755829559709;5936.50071272801;2019;48.65;7391.08;2023;0.05;0.05;"";"";""
"Scope 1+2";NA;FALSE;"India";"Abengoa";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2017;1.88751531236448;23783.9700206208;2019;2.35;29611.59;2023;0.05;0.05;"";"";""
"Scope 1+2";NA;FALSE;"Mexico";"Abengoa";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2017;431946.867389958;404.24955604812;2019;537783.790000001;503.300000000023;2023;0.05;0.05;"";"";""
"Scope 1+2";NA;FALSE;"Morocco";"Abengoa";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2017;1232.88484213621;490.681693394291;2019;1534.97;610.91;2023;0.05;0.05;"";"";""
"Scope 1+2";NA;FALSE;"Peru";"Abengoa";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2017;1386.97837944563;18.722545502645;2019;1726.82;23.3099999999999;2023;0.05;0.05;"";"";""
"Scope 1+2";NA;FALSE;"South Africa";"Abengoa";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2017;585.274322473935;10377.9366904424;2019;728.68;12920.77;2023;0.05;0.05;"";"";""
"Scope 1+2";NA;FALSE;"Spain";"Abengoa";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2017;2748.31867856331;6150.27186182835;2019;3421.72;7657.22999999999;2023;0.05;0.05;"";"";""
"Scope 1+2";NA;FALSE;"United States of America";"Abengoa";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2017;430.385619139311;98.2311160434789;2019;535.839999999999;122.3;2023;0.05;0.05;"";"";""
"Scope 1+2";NA;FALSE;"Uruguay";"Abengoa";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2017;5634.25730334811;223.489844964006;2019;7014.78;278.25;2023;0.05;0.05;"";"";""
"Scope 1";NA;FALSE;"Argentina";"Abertis Infraestructuras";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;4401.90846774697;0;2019;3280.77;0;2020;0.1;0.1;"";"";""
"Scope 1";NA;FALSE;"Brazil";"Abertis Infraestructuras";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;29960.3810800241;0;2019;22329.66;0;2020;0.1;0.1;"";"";""
"Scope 1";NA;FALSE;"Chile";"Abertis Infraestructuras";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;3198.28248081043;0;2019;2383.7;0;2020;0.1;0.1;"";"";""
"Scope 1";NA;FALSE;"France";"Abertis Infraestructuras";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;17959.1537884051;0;2019;13385.07;0;2020;0.1;0.1;"";"";""
"Scope 1";NA;FALSE;"India";"Abertis Infraestructuras";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;101.756824828906;0;2019;75.84;0;2020;0.1;0.1;"";"";""
"Scope 1";NA;FALSE;"Italy";"Abertis Infraestructuras";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;3372.29148149689;0;2019;2513.39;0;2020;0.1;0.1;"";"";""
"Scope 1";NA;FALSE;"Puerto Rico";"Abertis Infraestructuras";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;447.010861814324;0;2019;333.16;0;2020;0.1;0.1;"";"";""
"Scope 1";NA;FALSE;"Spain";"Abertis Infraestructuras";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;5059.51731512491;0;2019;3770.89;0;2020;0.1;0.1;"";"";""
"Scope 1";"Scope 1";TRUE;"France";"ABN Amro Holding";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2017;568.4;0;2019;404.016;0;2020;0.194137931034483;0.194137931034483;"2022";"0.83";"0.83"
"Scope 1";"Scope 1";TRUE;"Netherlands";"ABN Amro Holding";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2017;13641.6;0;2019;9696.384;0;2020;0.194137931034483;0.194137931034483;"2022";"0.83";"0.83"
"Scope 1+2+3";"Scope 1+2+3";TRUE;"United States of America";"Abt Associates Inc.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2012;627.06398698023;2249.65768736786;2019;315.28;1131.1;2021;0.250000000000001;0.250000000000001;"2050";"0.8";"0.8"
"Scope 1+2";NA;FALSE;"China";"Acbel Polytech Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2014;1662.36706572098;39754.3134555565;2019;1274.22279696959;30472.1222692025;2030;0.35;0.35;"";"";""
"Scope 1+2";NA;FALSE;"Taiwan";"Acbel Polytech Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2014;179.05262004708;6844.42685867552;2019;137.245819545982;5246.32911428191;2030;0.35;0.35;"";"";""
