"account_id";"company_name";"primary_industry";"Scope";"% emissions in Scope";"BY_covered";"BY_Scope_exclS3";"BY_Scope";"MRY_Scope";"MRY_Scope_exclS3";"% reduction from base year";"Target year";"Target status";"% achieved (emissions)";"Target coverage";"MRY_inventory";"MRY_target";"TargetActive";"Quantifiable";"Scope1_2";"Include"
19834;"Unite Students";"Services";"Scope 1 +2 (market-based)";100;59820;NA;59820;25552;NA;0;2025;"Underway";100;"Unknown";25552;59820;TRUE;TRUE;TRUE;TRUE
19834;"Unite Students";"Services";"Scope 1 +2 (market-based)";100;59820;NA;59820;25552;NA;44;2050;"Underway";64.9;"Unknown";25552;42737.8008;TRUE;TRUE;TRUE;TRUE
19856;"United Utilities";"Infrastructure";"Scope 1+2 (location-based) +3 (upstream)";100;586017;507843;NA;368376.67;344840.35;50;2020;"Underway";66.34;"Unknown";344840.35;391635.1611;TRUE;TRUE;TRUE;TRUE
19856;"United Utilities";"Infrastructure";"Scope 1+2 (location-based) +3 (upstream)";100;586017;507843;NA;368376.67;344840.35;60;2035;"Underway";55.28;"Unknown";344840.35;391646.88144;TRUE;TRUE;TRUE;TRUE
19858;"UnitedHealth Group Inc";"Services";"Scope 1+2 (location-based)";45;85244;NA;189167;208210;NA;2;2018;"Underway";100;"Unknown";93694.5;83539.12;TRUE;TRUE;TRUE;TRUE
19859;"United Technologies Corporation";"Manufacturing";"Scope 1+2 (location-based)";100;2036941;NA;2036941;1856387;NA;15;2020;"Underway";60;"Unknown";1856387;1853616.31;TRUE;TRUE;TRUE;TRUE
19877;"United Microelectronics";"Manufacturing";"Scope 1";100;783168;NA;779500;603958;NA;31.2;2025;"New";73;"Unknown";603958;604793.65632;TRUE;TRUE;TRUE;TRUE
19877;"United Microelectronics";"Manufacturing";"Scope 1";78;612473;NA;779500;603958;NA;40;2025;"New";85;"Unknown";471087.24;404232.18;TRUE;TRUE;TRUE;TRUE
19898;"UPS";"Transportation services";"Scope 1 +2 (market-based)";41;5636000;NA;13011000;13792000;NA;12;2025;"Underway";5;"Unknown";5654720;5602184;TRUE;TRUE;TRUE;TRUE
20021;"Unum Group";NA;"Scope 1+2 (location-based)";95;28012;NA;28012;24919;NA;3;2017;"Underway";100;"Unknown";23673.05;27171.64;FALSE;TRUE;TRUE;FALSE
20050;"Vale";"Mineral extraction";"Scope 1";100;17800000;NA;16026693.27;13505503.52;NA;5;2020;"Underway";84;"Unknown";13505503.52;17052400;TRUE;TRUE;TRUE;TRUE
20050;"Vale";"Mineral extraction";"Scope 1";0.81;275000;NA;13771727.65;13505503.52;NA;40;2020;"Underway";42.4;"Unknown";109394.578512;228360;TRUE;TRUE;TRUE;TRUE
20055;"Vallourec";"Materials";"Scope 1+2 (location-based)";74;1429626;NA;1970037;3775099;NA;20;2020;"Underway";100;"Unknown";2793573.26;1143700.8;TRUE;TRUE;TRUE;TRUE
20102;"Veolia Environnement SA";"Infrastructure";"Scope 2 (market-based)";100;33800000;NA;NA;5230000;NA;14;2020;"Underway";44;"Unknown";5230000;31717920;TRUE;TRUE;TRUE;TRUE
20108;"VERBUND AG";"Infrastructure";"Scope 1+2 (market-based) +3 (upstream)";95;4900000;NA;NA;1972243;1712118;99;2050;"Underway";57.9;"Unknown";1626512.1;2091271;TRUE;TRUE;TRUE;TRUE
20108;"VERBUND AG";"Infrastructure";"Scope 1+2 (market-based) +3 (upstream)";95;4997000;4419469;NA;1972243;1712118;90;2021;"Underway";64.7;"Unknown";1626512.1;2087246.9;TRUE;TRUE;TRUE;TRUE
20141;"Vectren Corporation";"Fossil Fuels";"Scope 1+2 (location-based)";95;7459613;NA;NA;5464560.1;NA;60;2024;"New";30;"Unknown";5191332.095;6116882.66;TRUE;TRUE;TRUE;TRUE
20149;"Veidekke ASA";"Infrastructure";"Scope 1+2 (location-based)";100;94028;NA;94028;100177;NA;50;2030;"Underway";0;"Unknown";100177;94028;TRUE;TRUE;TRUE;TRUE
20149;"Veidekke ASA";"Infrastructure";"Scope 1+2 (location-based)";100;94028;NA;94028;100177;NA;90;2050;"Underway";0;"Unknown";100177;94028;TRUE;TRUE;TRUE;TRUE
20149;"Veidekke ASA";"Infrastructure";"Scope 1";58;44370;NA;75965;93673;NA;17;2020;"Underway";76;"Unknown";54330.34;38637.396;TRUE;TRUE;TRUE;TRUE
20149;"Veidekke ASA";"Infrastructure";"Scope 2 (location-based)";30;3245;NA;10909;6504;NA;11;2021;"Underway";100;"Unknown";1951.2;2888.05;TRUE;TRUE;TRUE;TRUE
20159;"Viacom Inc.";"Services";"Scope 1+2 (location-based)";98;54596;NA;54607.22;59011.41;NA;5;2020;"Underway";0;"Unknown";57831.1818;54596;TRUE;TRUE;TRUE;TRUE
20159;"Viacom Inc.";"Services";"Scope 1+2 (location-based)";100;6713;NA;54607.22;59011.41;NA;30;2026;"Underway";0;"Unknown";59011.41;6713;TRUE;TRUE;TRUE;TRUE
20173;"Vermilion Energy Inc.";"Fossil Fuels";"Scope 1";33;193399.7;NA;511213;344189;NA;50;2020;"Underway";100;"Unknown";113582.37;96699.85;TRUE;TRUE;TRUE;TRUE
20205;"Vinci";"Infrastructure";"Scope 1+2 (location-based)";1.39;37945;NA;2489151;2317448;NA;5;2017;"Expired";100;"Unknown";32212.5272;36047.75;FALSE;TRUE;TRUE;FALSE
20301;"Voestalpine AG";"Materials";"Scope 1 +2 (market-based)";100;11000000;NA;NA;15141989;NA;80;2050;"Underway";0;"Unknown";15141989;11000000;TRUE;TRUE;TRUE;TRUE
20301;"Voestalpine AG";"Materials";"Scope 1 +2 (market-based)";100;11000000;NA;NA;15141989;NA;5;2035;"Underway";0;"Unknown";15141989;11000000;TRUE;TRUE;TRUE;TRUE
20316;"Vodafone Group";"Services";"Scope 1 +2 (market-based)";100;2580000;NA;2598078;2576740;NA;40;2025;"New";0;"Unknown";2576740;2580000;TRUE;TRUE;TRUE;TRUE
20332;"Wal Mart de Mexico";"Retail";"Scope 1+2 (location-based)";80;1215483;NA;1631735;1995857;NA;18;2025;"Underway";0;"Unknown";1596685.6;1215483;TRUE;TRUE;TRUE;TRUE
20344;"VWR International LLC";"Biotech, health care & pharma";"Scope 1+2 (location-based)";100;18735;NA;18735;21748;NA;1;2017;"Expired";0;"Unknown";21748;18735;FALSE;TRUE;TRUE;FALSE
20384;"Walt Disney Company";"Services";"Scope 1+2 (location-based)";100;1742917;NA;1766380;1845425;NA;50;2020;"Underway";81;"Unknown";1845425;1037035.615;TRUE;TRUE;TRUE;TRUE
20398;"Walgreens Boots Alliance";"Retail";"Scope 1+2 (location-based)";6.5;145018;NA;NA;2239000;NA;30;2020;"Expired";100;"Unknown";145535;101512.6;FALSE;TRUE;TRUE;FALSE
20402;"Walmart, Inc.";"Retail";"Scope 1 +2 (market-based)";100;19900802;NA;NA;18679041;NA;18;2025;"Underway";34.1;"Unknown";18679041;18679290.77324;TRUE;TRUE;TRUE;TRUE
20408;"Wärtsilä Corporation";"Manufacturing";"Scope 1+2 (location-based)";100;113466;NA;123758;114000;NA;7;2025;"Underway";3.2;"Unknown";114000;113211.83616;TRUE;TRUE;TRUE;TRUE
20416;"Warehouse Group";"Retail";"Scope 1+2 (location-based) +3 (upstream)";100;39988;18419.19;NA;33427.53;14001.51;32;2030;"Underway";NA;"Unknown";14001.51;0;TRUE;TRUE;TRUE;TRUE
20515;"Waste Management, Inc.";"Infrastructure";"Scope 1";9;1880932;NA;24531046;15689993;NA;45;2038;"New";91;"Unknown";1412099.37;1110690.346;TRUE;TRUE;TRUE;TRUE
20515;"Waste Management, Inc.";"Infrastructure";"Scope 1+2 (location-based) +3 (downstream)";100;13006771;18710486;NA;15937072;15934821;42;2028;"New";50;"Unknown";15934821;10275349.09;TRUE;TRUE;TRUE;TRUE
20515;"Waste Management, Inc.";"Infrastructure";"Scope 1+2 (location-based)";100;13006771;NA;18710486;15934821;NA;75;2038;"Replaced";28;"Unknown";15934821;10275349.09;FALSE;TRUE;TRUE;FALSE
20575;"Wells Fargo & Company";"Services";"Scope 1+2 (location-based) +3 (upstream)";100;1947162;1848134;NA;4883859;934350;45;2020;"Underway";100;"Unknown";934350;1070939.1;TRUE;TRUE;TRUE;TRUE
20597;"West Japan Railway Company";"Transportation services";"Scope 1 +2 (market-based)";100;1457000;NA;NA;1910200;NA;2;2017;"Underway";2.1;"Unknown";1910200;1456388.06;FALSE;TRUE;TRUE;FALSE
20664;"Wilmar International Limited";"Food, beverage & agriculture";"Scope 1";29.06;308511.28;NA;1061484.71;3937372;NA;89.72;2020;"Retired";100;"Unknown";1144200.3032;31714.959584;FALSE;TRUE;TRUE;FALSE
20747;"Wolters Kluwer";"Services";"Scope 1+2 (location-based)";90;37705;NA;37705;26266;NA;3;2017;"Underway";100;"Unknown";23639.4;36573.85;FALSE;TRUE;TRUE;FALSE
20750;"WEC Energy Group";"Power generation";"Scope 1";100;35700000;NA;35700000;30206300;NA;40;2030;"Underway";77;"Unknown";30206300;24704400;TRUE;TRUE;TRUE;TRUE
20750;"WEC Energy Group";"Power generation";"Scope 1";100;35700000;NA;35700000;30206300;NA;80;2050;"New";39;"Unknown";30206300;24561600;TRUE;TRUE;TRUE;TRUE
20757;"Wipro";"Services";"Scope 1+2 (location-based)";77.6;176272;NA;227146;205831;NA;48.26;2030;"Underway";28.11;"Unknown";159724.856;152359.14143008;TRUE;TRUE;TRUE;TRUE
20757;"Wipro";"Services";"Scope 1+2 (location-based)";77.6;176272;NA;227146;205831;NA;67.4;2035;"Underway";20.13;"Unknown";159724.856;152356.0848736;TRUE;TRUE;TRUE;TRUE
20771;"Woodside Petroleum";"Fossil Fuels";"Scope 1";10;1153600;NA;9884880;3229000;NA;29;2017;"Underway";71;"Unknown";322900;916073.76;FALSE;TRUE;TRUE;FALSE
20773;"Woolworths Holdings Ltd";"Retail";"Scope 1+2 (location-based)";100;484922.18;NA;484922.18;509001.42;NA;50;2020;"Underway";20;"Unknown";509001.42;436429.962;TRUE;TRUE;TRUE;TRUE
20792;"WorleyParsons";"Services";"Scope 1+2 (location-based)";100;62607;NA;59661;49853;NA;5;2020;"Underway";100;"Unknown";49853;59476.65;TRUE;TRUE;TRUE;TRUE
20799;"Workspace Group";"Services";"Scope 1+2 (location-based)";100;15044;NA;14468;12055;NA;20;2025;"Underway";99.34;"Unknown";12055;12055.05808;TRUE;TRUE;TRUE;TRUE
20799;"Workspace Group";"Services";"Scope 1+2 (location-based)";100;15044;NA;14468;12055;NA;16;2020;"Underway";100;"Unknown";12055;12636.96;TRUE;TRUE;TRUE;TRUE
20801;"World Bank Group";"Services";"Scope 1+2 (location-based)";62.8;51665.79;NA;82208.3;65706.82;NA;10;2017;"Expired";100;"Unknown";41263.88296;46499.211;FALSE;TRUE;TRUE;FALSE
20822;"Xerox Corporation";"Manufacturing";"Scope 1+2 (location-based)";100;275714;NA;286699;154660;NA;20;2020;"Replaced";100;"Unknown";154660;220571.2;FALSE;TRUE;TRUE;FALSE
20822;"Xerox Corporation";"Manufacturing";"Scope 1+2 (location-based)";100;180128;NA;180128;154660;NA;25;2025;"New";56;"Unknown";154660;154910.08;TRUE;TRUE;TRUE;TRUE
20841;"WSP";"Services";"Scope 1+2 (location-based) +3 (upstream)";17;11379;56324;78065;83582;56687;100;2025;"New";0;"Unknown";9636.79;11379;TRUE;TRUE;TRUE;TRUE
20851;"Wus";"Manufacturing";"Scope 1+2 (location-based)";100;142953.98;NA;142954;155169;NA;30;2025;"Underway";20;"Unknown";155169;134376.7412;TRUE;TRUE;TRUE;TRUE
20871;"Azbil Corporation";"Manufacturing";"Scope 1+2 (location-based)";100;34423;NA;NA;19610;NA;43;2019;"Underway";97;"Unknown";19610;20065.1667;TRUE;TRUE;TRUE;TRUE
20883;"Yamaha Corporation";"Manufacturing";"Scope 1 +2 (market-based)";90;198728;NA;NA;158402;NA;34;2030;"Underway";82.9;"Unknown";142561.8;142714.52592;TRUE;TRUE;TRUE;TRUE
20883;"Yamaha Corporation";"Manufacturing";"Scope 1 +2 (market-based)";90;198728;NA;NA;158402;NA;80;2050;"Underway";25.1;"Unknown";142561.8;158823.4176;TRUE;TRUE;TRUE;TRUE
20893;"Yamaha Motor Co., Ltd.";"Manufacturing";"Scope 1+2 (location-based)";100;137362;NA;NA;552594;NA;35.1;2020;"Underway";100;"Unknown";552594;89147.938;TRUE;TRUE;TRUE;TRUE
20917;"Yum! Brands, Inc.";"Hospitality";"Scope 1+2 (location-based)";100;1943203;NA;1943203;458744.4;NA;22;2017;"Underway";100;"Unknown";458744.4;1515698.34;FALSE;TRUE;TRUE;FALSE
20936;"YES BANK Limited";"Services";"Scope 1+2 (location-based)";10;25449;NA;25449;32648.34;NA;10.6;2025;"Underway";10.6;"Unknown";3264.834;25163.055036;TRUE;TRUE;TRUE;TRUE
20945;"Yokogawa Electric Corporation";"Manufacturing";"Scope 1 +2 (market-based)";74;56660;NA;NA;84882;NA;20;2020;"Underway";100;"Unknown";62812.68;45328;TRUE;TRUE;TRUE;TRUE
20945;"Yokogawa Electric Corporation";"Manufacturing";"Scope 1 +2 (market-based)";100;103411;NA;NA;84882;NA;34;2030;"New";53;"Unknown";84882;84776.3378;TRUE;TRUE;TRUE;TRUE
20947;"Yokohama Rubber Company, Limited";"Materials";"Scope 1+2 (location-based)";95;377000;NA;NA;716288;NA;25;2020;"Underway";90;"Unknown";680473.6;292175;TRUE;TRUE;TRUE;TRUE
20947;"Yokohama Rubber Company, Limited";"Materials";"Scope 1+2 (location-based) +3 (upstream & downstream)";87;18000000;NA;NA;23953067;716288;50;2050;"Underway";27;"Unknown";623170.56;15570000;TRUE;TRUE;TRUE;TRUE
21063;"Zimmer Biomet Holdings, Inc.";"Biotech, health care & pharma";"Scope 1 +2 (market-based)";100;180201;NA;180200;176136;NA;20;2020;"Underway";2.26;"Unknown";176136;179386.49148;TRUE;TRUE;TRUE;TRUE
21115;"ARÇELIK A.S.";"Manufacturing";"Scope 1+2 (location-based)";100;157725;NA;157725;69955;NA;60;2020;"New";92.75;"Unknown";69955;69951.0375;TRUE;TRUE;TRUE;TRUE
21115;"ARÇELIK A.S.";"Manufacturing";"Scope 1+2 (location-based)";100;157725;NA;157725;69955;NA;100;2025;"New";55.65;"Unknown";69955;69951.0375;TRUE;TRUE;TRUE;TRUE
21115;"ARÇELIK A.S.";"Manufacturing";"Scope 1+2 (location-based)";100;157725;NA;157725;69955;NA;100;2040;"New";55.65;"Unknown";69955;69951.0375;TRUE;TRUE;TRUE;TRUE
21128;"FORD OTOMOTIV SANAYI A.S.";"Manufacturing";"Scope 1+2 (location-based)";2;4400;NA;201024.21;192770.27;NA;6;2021;"Underway";18.59;"Unknown";3855.4054;4350.9224;TRUE;TRUE;TRUE;TRUE
21151;"TOFAS TÜRK OTOMOBIL FABRIKASI A.S.";"Manufacturing";"Scope 1+2 (location-based)";100;149682;NA;149682;137603;NA;6.8;2020;"Retired";100;"Unknown";137603;139503.624;FALSE;TRUE;TRUE;FALSE
21154;"T.SINAI KALKINMA BANKASI A.S.";"Services";"Scope 1+2 (market-based) +3 (upstream)";100;928;530;861;902;416;2;2017;"New";100;"Unknown";416;909.44;FALSE;TRUE;TRUE;FALSE
21154;"T.SINAI KALKINMA BANKASI A.S.";"Services";"Scope 1 +2 (market-based)";100;530;NA;416;416;NA;100;2017;"Underway";100;"Unknown";416;0;FALSE;TRUE;TRUE;FALSE
21158;"TÜRKIYE VAKIFLAR BANKASI T.A.O.";"Services";"Scope 2 (location-based)";41;1755;NA;4279;30046.25;NA;2;2017;"Expired";100;"Unknown";12318.9625;1719.9;FALSE;TRUE;TRUE;FALSE
21158;"TÜRKIYE VAKIFLAR BANKASI T.A.O.";"Services";"Scope 2 (location-based)";42;1548;NA;30046.25;30046.25;NA;5;2018;"New";0;"Unknown";12619.425;1548;TRUE;TRUE;TRUE;TRUE
21158;"TÜRKIYE VAKIFLAR BANKASI T.A.O.";"Services";"Scope 2 (location-based)";100;3804;NA;30046.25;30046.25;NA;2;2018;"New";0;"Unknown";30046.25;3804;TRUE;TRUE;TRUE;TRUE
21159;"VESTEL ELEKTRONIK SANAYI VE TICARET A.S.";"Manufacturing";"Scope 1+2 (location-based)";100;59987;NA;59987;60008;NA;15;2022;"Underway";100;"Unknown";60008;50988.95;TRUE;TRUE;TRUE;TRUE
21160;"YAPI VE KREDI BANKASI A.S.";"Services";"Scope 2 (location-based)";95.11;14723.92;NA;11526.87;15729.68;NA;5;2020;"Underway";0;"Unknown";14960.498648;14723.92;TRUE;TRUE;TRUE;TRUE
21160;"YAPI VE KREDI BANKASI A.S.";"Services";"Scope 2 (location-based)";94.88;14804.09;NA;15578;15729.68;NA;1;2017;"Expired";0;"Unknown";14924.320384;14804.09;FALSE;TRUE;TRUE;FALSE
21210;"LG Innotek";"Manufacturing";"Scope 1";100;27713;NA;27713;29422;NA;25;2020;"Underway";1;"Unknown";29422;27643.7175;TRUE;TRUE;TRUE;TRUE
21216;"LG HAUSYS";"Manufacturing";"Scope 1+2 (location-based)";100;201438;NA;201446;216340;NA;8.2;2020;"Underway";0;"Unknown";216340;201438;TRUE;TRUE;TRUE;TRUE
21216;"LG HAUSYS";"Manufacturing";"Scope 1+2 (location-based)";100;201438;NA;201446;216340;NA;40;2040;"Underway";0;"Unknown";216340;201438;TRUE;TRUE;TRUE;TRUE
21216;"LG HAUSYS";"Manufacturing";"Scope 1+2 (location-based)";100;201438;NA;201446;216340;NA;25;2030;"Underway";0;"Unknown";216340;201438;TRUE;TRUE;TRUE;TRUE
21318;"Accenture";"Services";"Scope 1 +2 (market-based)";100;290253;NA;290253;267868;NA;55;2025;"New";12;"Unknown";267868;271096.302;TRUE;TRUE;TRUE;TRUE
21318;"Accenture";"Services";"Scope 1 +2 (market-based)";100;290253;NA;290253;267868;NA;65;2035;"New";12;"Unknown";267868;267613.266;TRUE;TRUE;TRUE;TRUE
21355;"Almirall S.A.";"Biotech, health care & pharma";"Scope 1+2 (location-based)";100;16353;NA;16885.4;16885.4;NA;2;2017;"Expired";100;"Unknown";16885.4;16025.94;FALSE;TRUE;TRUE;FALSE
21355;"Almirall S.A.";"Biotech, health care & pharma";"Scope 1+2 (location-based)";37;6058;NA;16885.4;16885.4;NA;1.9;2017;"Expired";100;"Unknown";6247.598;5942.898;FALSE;TRUE;TRUE;FALSE
21355;"Almirall S.A.";"Biotech, health care & pharma";"Scope 2 (location-based)";12;2041;NA;12027.62;12027.62;NA;4.3;2017;"Expired";100;"Unknown";1443.3144;1953.237;FALSE;TRUE;TRUE;FALSE
21355;"Almirall S.A.";"Biotech, health care & pharma";"Scope 1+2 (location-based)";25;4110;NA;16885.4;16885.4;NA;2.3;2017;"Expired";100;"Unknown";4221.35;4015.47;FALSE;TRUE;TRUE;FALSE
21355;"Almirall S.A.";"Biotech, health care & pharma";"Scope 2 (location-based)";19;3049;NA;12027.62;12027.62;NA;0.6;2017;"Expired";10.5;"Unknown";2285.2478;3047.07913;FALSE;TRUE;TRUE;FALSE
21380;"adidas AG";"Apparel";"Scope 1 +2 (market-based)";100;59132;NA;59132;44548;NA;29;2020;"Underway";100;"Unknown";44548;41983.72;TRUE;TRUE;TRUE;TRUE
21407;"Lenovo Group";"Manufacturing";"Scope 1 +2 (market-based)";100;269413.96;NA;269413.97;183171;NA;40;2020;"Underway";80;"Unknown";183171;183201.4928;TRUE;TRUE;TRUE;TRUE
21419;"Axiata Group Berhad";"Services";"Scope 1 +2 (market-based)";NA;NA;NA;NA;NA;NA;40;NA;"Underway";29;"Unknown";0;0;NA;FALSE;TRUE;FALSE
21459;"Oi S.A";"Services";"Scope 1";100;41108.47;NA;41108.47;93376.54;NA;14;2020;"Underway";0;"Unknown";93376.54;41108.47;TRUE;TRUE;TRUE;TRUE
21459;"Oi S.A";"Services";"Scope 2 (location-based)";100;130527.61;NA;130527.61;146447.79;NA;2;2017;"Replaced";47.5;"Unknown";146447.79;129287.597705;FALSE;TRUE;TRUE;FALSE
21467;"FIBRIA Celulose S/A";"Materials";"Scope 1+2 (location-based)";100;1077941;NA;1077941;1204268;NA;50;2017;"Underway";0;"Unknown";1204268;1077941;FALSE;TRUE;TRUE;FALSE
21467;"FIBRIA Celulose S/A";"Materials";"Scope 1+2 (location-based) +3 (upstream)";100;5500000;1173593;NA;1645888.28;1204268;100;2025;"Underway";100;"Unknown";1204268;0;TRUE;TRUE;TRUE;TRUE
21477;"Quanta Computer";"Manufacturing";"Scope 1+2 (location-based)";100;531308;NA;531308;572843;NA;70;2060;"Underway";0;"Unknown";572843;531308;TRUE;TRUE;TRUE;TRUE
21477;"Quanta Computer";"Manufacturing";"Scope 1+2 (location-based)";100;531308;NA;531308;572843;NA;23;2030;"Underway";0;"Unknown";572843;531308;TRUE;TRUE;TRUE;TRUE
21481;"Teck Resources Limited";"Mineral extraction";"Scope 1+2 (location-based)";100;3007654;NA;3007654;2961947;NA;2.5;2015;"Expired";100;"Unknown";2961947;2932462.65;FALSE;TRUE;TRUE;FALSE
21481;"Teck Resources Limited";"Mineral extraction";"Scope 1+2 (location-based)";100;3007654;NA;3007654;2961947;NA;9;2020;"Underway";100;"Unknown";2961947;2736965.14;TRUE;TRUE;TRUE;TRUE
21481;"Teck Resources Limited";"Mineral extraction";"Scope 1+2 (location-based)";100;3007654;NA;3007654;2961947;NA;15;2030;"Underway";63;"Unknown";2961947;2723430.697;TRUE;TRUE;TRUE;TRUE
21537;"DNB ASA";"Services";"Scope 1+2 (location-based)";71;6637;NA;10924;4621;NA;35;2025;"Expired";100;"Unknown";3280.91;4314.05;FALSE;TRUE;TRUE;FALSE
21537;"DNB ASA";"Services";"Scope 1+2 (location-based)";71;6637;NA;10924;4621;NA;55;2036;"Expired";100;"Unknown";3280.91;2986.65;FALSE;TRUE;TRUE;FALSE
21641;"Cia Paranaense de Energia - COPEL";"Infrastructure";"Scope 1";0.3;16299;NA;175724.6;319791;NA;5;2018;"Underway";100;"Unknown";959.373;15484.05;TRUE;TRUE;TRUE;TRUE
21641;"Cia Paranaense de Energia - COPEL";"Infrastructure";"Scope 2 (location-based)";0.1;0;NA;482309.48;319791;NA;10;2018;"Underway";10;"Unknown";319.791;0;TRUE;TRUE;TRUE;TRUE
21673;"Woongjin Coway Co., Ltd.";"Services";"Scope 1+2 (location-based)";100;5356;NA;5365;5392;NA;1;2020;"Underway";0;"Unknown";5392;5356;TRUE;TRUE;TRUE;TRUE
21686;"Unimicron Corporation";"Manufacturing";"Scope 1+2 (location-based)";100;780743.91;NA;780743.9;752660.86;NA;4;2017;"Expired";4;"Unknown";752660.86;779494.719744;FALSE;TRUE;TRUE;FALSE
21868;"First Financial Holding Co";"Services";"Scope 1+2 (location-based)";100;29250;NA;29250;23648;NA;6;2015;"Retired";100;"Unknown";23648;27495;FALSE;TRUE;TRUE;FALSE
21868;"First Financial Holding Co";"Services";"Scope 1+2 (location-based)";100;29250;NA;29250;23648;NA;20;2020;"Underway";96;"Unknown";23648;23634;TRUE;TRUE;TRUE;TRUE
21868;"First Financial Holding Co";"Services";"Scope 1+2 (location-based)";100;29250;NA;29250;23648;NA;35;2035;"Underway";55;"Unknown";23648;23619.375;TRUE;TRUE;TRUE;TRUE
21868;"First Financial Holding Co";"Services";"Scope 1+2 (location-based)";100;29250;NA;29250;23648;NA;50;2050;"Underway";38;"Unknown";23648;23692.5;TRUE;TRUE;TRUE;TRUE
21925;"Macronix International";"Manufacturing";"Scope 2 (location-based)";59;249879.22;NA;NA;258048.21;NA;1;2017;"New";100;"Unknown";152248.4439;247380.4278;FALSE;TRUE;TRUE;FALSE
21950;"Inventec Co Ltd";"Manufacturing";"Scope 1+2 (location-based)";100;138795.6;NA;138795.54;131065.57;NA;19;2025;"Replaced";37.15;"Unknown";131065.57;128998.712574;FALSE;TRUE;TRUE;FALSE
21950;"Inventec Co Ltd";"Manufacturing";"Scope 2 (location-based)";94.43;129627.36;NA;129627.36;123769.56;NA;6.1;2025;"Replaced";19.3;"Unknown";116875.595508;128101.25709072;FALSE;TRUE;TRUE;FALSE
21991;"Bank Leumi Le Israel";"Services";"Scope 2 (location-based)";20;9459;NA;9459;7209;NA;20;2017;"Underway";100;"Unknown";1441.8;7567.2;FALSE;TRUE;TRUE;FALSE
21991;"Bank Leumi Le Israel";"Services";"Scope 2 (market-based)";80;20510;NA;20510;28255;NA;36.7;2017;"Underway";99;"Unknown";22604;13058.1017;FALSE;TRUE;TRUE;FALSE
22123;"Communisis Plc";"Services";"Scope 1+2 (location-based)";100;7281;NA;7954;7954;NA;5;2018;"Underway";0;"Unknown";7954;7281;TRUE;TRUE;TRUE;TRUE
22135;"Vattenfall Group";"Power generation";"Scope 1";100;23400000;NA;84600000;23195047;NA;10.3;2020;"Underway";33;"Unknown";23195047;22604634;TRUE;TRUE;TRUE;TRUE
22135;"Vattenfall Group";"Power generation";"Scope 1";100;23400000;NA;84600000;23195047;NA;100;2050;"Underway";3.4;"Unknown";23195047;22604400;TRUE;TRUE;TRUE;TRUE
22135;"Vattenfall Group";"Power generation";"Scope 1";100;23200000;NA;23200000;23195047;NA;75;2030;"Underway";2.7;"Unknown";23195047;22730200;TRUE;TRUE;TRUE;TRUE
22158;"Linde AG";"Manufacturing";"Scope 1 +2 (market-based)";100;14400000;NA;14200000;28400000;NA;41.6;2020;"Underway";68;"Unknown";28400000;10326528;TRUE;TRUE;TRUE;TRUE
22163;"Dialog Semiconductor plc";"Manufacturing";"Scope 1+2 (location-based)";28;1409;NA;1409.19;1005.12;NA;28;2016;"New";28;"Unknown";281.4336;1298.5344;FALSE;TRUE;TRUE;FALSE
22175;"CEWE Stiftung & Co. KGaA";"Services";"Scope 1 +2 (market-based)";100;13401;NA;13401;10179;NA;50;2025;"Underway";90;"Unknown";10179;7370.55;TRUE;TRUE;TRUE;TRUE
22175;"CEWE Stiftung & Co. KGaA";"Services";"Scope 1";50;1498;NA;3017;3272;NA;10;2020;"Underway";0;"Unknown";1636;1498;TRUE;TRUE;TRUE;TRUE
22175;"CEWE Stiftung & Co. KGaA";"Services";"Scope 1";50;1519;NA;3017;3272;NA;50;2020;"Underway";0;"Unknown";1636;1519;TRUE;TRUE;TRUE;TRUE
22175;"CEWE Stiftung & Co. KGaA";"Services";"Scope 2 (market-based)";100;10384;NA;10384;6907;NA;50;2020;"Underway";66;"Unknown";6907;6957.28;TRUE;TRUE;TRUE;TRUE
22194;"Zeon Corporation";"Manufacturing";"Scope 1+2 (location-based)";100;640000;NA;NA;621687;NA;20;2020;"Underway";50;"Unknown";621687;576000;TRUE;TRUE;TRUE;TRUE
22216;"Danieli & C Officine Meccaniche S.p.A.";"Manufacturing";"Scope 1";97;239497;NA;NA;NA;NA;30;2035;"Underway";80;"Unknown";0;182017.72;TRUE;TRUE;TRUE;TRUE
