"account_id";"incorporation_country";"Target reference number";"Scope";"% emissions in Scope";"BY";"MRY";"TR";"TY";"TYset";"source_year";"BY_EM";"MRY_EM";"TYSet";"TargetActive";"Quantifiable";"Scope1_2";"Full_coverage";"Include";"TYset_EM";"TY_EM";"Timelapsed";"reduction_required";"reduction_achieved";"on_track";"target_year_group";"target_completed";"progress_rate";"maturity";"maturity_expired";"maturity_remaining";"annual_ambition_MRY_g";"annual_ambition_BY_g";"annual_progress_g";"annual_ambition_MRY_a";"annual_ambition_BY_a";"annual_progress_BY_a";"annual_progress_TYset_a";"diff_required_achieved_a";"net_zero"
429;"France";"Abs 1";"Scope 1";100;2005;2020;50;2050;2005;2021;29703691;14048249;2005;TRUE;TRUE;TRUE;TRUE;TRUE;29703691;14851845.5;0.333333333333333;4950615.16666667;15655442;TRUE;"3";5.7202609378578;316.232255445965;45;15;30;-0.185593251288441;1.52852470655688;4.86927967898017;-0.19067536459526;1.11111111111111;3.51369172717738;3.51369172717738;1.30178647570637;FALSE
429;"France";"Abs 2";"Scope 1+2 (location-based)";100;2018;2020;100;2030;2019;2021;55480;17846;2019;TRUE;TRUE;TRUE;TRUE;TRUE;36663;0;0.166666666666667;9246.66666666667;37634;TRUE;"2";-100;407.000720980534;12;2;10;NA;NA;43.2844408444698;NA;NA;33.9167267483778;51.3242233314241;NA;TRUE
432;"France";"Abs 1";"Scope 1+2 (market-based)";100;2020;2020;33;2035;2020;2021;32530000;32530000;2020;TRUE;TRUE;TRUE;TRUE;TRUE;32530000;21795100;0;0;0;TRUE;"3";-33;NA;15;0;15;2.63452501393742;2.63452501393742;NA;2.2;2.2;NA;NA;0;FALSE
432;"France";"Abs 2";"Scope 1+2 (market-based)";100;2020;2020;100;2050;2020;2021;32530000;32530000;2020;TRUE;TRUE;TRUE;TRUE;TRUE;32530000;0;0;0;0;TRUE;"3";-100;NA;30;0;30;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
449;"Turkey";"Abs 1";"Scope 1+2 (market-based)";100;2020;2020;15.3;2025;2020;2021;58068;58068;2020;TRUE;TRUE;TRUE;TRUE;TRUE;58068;49183.596;0;0;0;TRUE;"1";-15.3;NA;5;0;5;3.26654890922961;3.26654890922961;NA;3.06;3.06;NA;NA;0;FALSE
454;"United States of America";"Abs 1";"Scope 1+2 (market-based)";100;2015;2020;50;2020;2016;2021;190271.53;80731;2016;FALSE;TRUE;TRUE;TRUE;FALSE;168363.424;95135.765;1;95135.765;109540.53;TRUE;"0";17.8429165995714;115.141272054731;5;5;0;NA;12.9449436703876;15.7571008492756;-Inf;10;11.5141272054731;13.0123903871188;Inf;FALSE
454;"United States of America";"Abs 2";"Scope 1+2 (market-based)";61.23;2020;2020;100;2030;2021;2021;68238;68238;2021;TRUE;TRUE;TRUE;FALSE;FALSE;68238;0;0;0;0;TRUE;"2";-100;NA;10;0;10;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
454;"United States of America";"Abs 3";"Scope 2 (market-based)";1.17;2019;2020;100;2030;2021;2021;1300;1300;2021;TRUE;TRUE;TRUE;FALSE;FALSE;1300;0;0.0909090909090909;118.181818181818;0;FALSE;"2";-100;0;11;1;10;NA;NA;0;NA;NA;0;0;NA;TRUE
454;"United States of America";"Abs 4";"Scope 2 (market-based)";37.6;2020;2020;100;2030;2021;2021;41900;41900;2021;TRUE;TRUE;TRUE;FALSE;FALSE;41900;0;0;0;0;TRUE;"2";-100;NA;10;0;10;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
524;"Canada";"Abs 1";"Scope 1+2 (location-based)";100;2017;2020;31.05;2023;2019;2021;3220317;2183775;2019;TRUE;TRUE;TRUE;TRUE;TRUE;2529289;2220408.5715;0.5;499954.21425;1036542;TRUE;"1";1.67753415530447;207.327385279661;6;3;3;-0.556080069534692;6.00839945593779;12.1443380974523;-0.559178051768155;5.175;10.7291921882225;13.6605188256463;5.73417805176816;FALSE
528;"Sweden";"Abs 1";"Scope 1+2 (market-based) +3 (downstream)";100;2015;2020;15;2020;2015;2021;155092;83399;2015;FALSE;TRUE;TRUE;TRUE;FALSE;155092;131828.2;1;23263.8;71693;TRUE;"0";58.0692814062518;308.174073023324;5;5;0;NA;3.19812149975187;11.6687676851898;-Inf;3;9.24522219069971;9.24522219069971;Inf;FALSE
550;"Japan";"Abs 1";"Scope 1";35;2012;2020;0;2020;2012;2021;4400000;3996154;2012;FALSE;TRUE;TRUE;FALSE;FALSE;4400000;4400000;1;0;403846;TRUE;"0";10.1058667909195;Inf;8;8;0;NA;0;1.1961898585118;-Inf;0;1.14728977272727;1.14728977272727;Inf;FALSE
569;"Finland";"Abs 1";"Scope 1+2 (market-based)";98;2016;2020;21;2025;2017;2021;1414;731;2017;TRUE;TRUE;TRUE;TRUE;TRUE;1243.25;1117.06;0.444444444444444;131.973333333333;683;TRUE;"1";52.812585499316;517.528793695696;9;4;5;-8.85085000694603;2.58513514383212;15.205635068414;-10.5625170998632;2.33333333333333;12.0756718528996;13.7341644882365;12.8958504331965;FALSE
573;"Greece";"Abs 1";"Scope 1+2 (location-based)";100;2019;2020;10;2020;2019;2021;38454;34431;2019;FALSE;TRUE;TRUE;TRUE;FALSE;38454;34608.6;1;3845.4;4023;TRUE;"0";0.515814237169998;104.618505227024;1;1;0;NA;10;10.4618505227025;-Inf;10;10.4618505227025;10.4618505227025;Inf;FALSE
582;"United States of America";"Abs 1";"Scope 1+2 (location-based)";66;2007;2020;20;2020;2010;2021;188715;99667;2010;FALSE;TRUE;TRUE;FALSE;FALSE;168165.461538462;150972;1;37743;89048;TRUE;"0";51.4764164668346;235.932490792995;13;13;0;NA;1.70184111498723;4.79216498703964;-Inf;1.53846153846154;3.62973062758453;4.07327764642058;Inf;FALSE
586;"United States of America";"Abs 1";"Scope 1";100;2005;2020;50;2030;2020;2021;21597490;12494252;2020;TRUE;TRUE;TRUE;TRUE;TRUE;12494252;10798745;0.6;6479247;9103238;TRUE;"2";-13.5702961649885;140.498394335021;25;15;10;1.44780478397368;2.73450525877145;3.58295908777104;1.35702961649885;2;2.80996788670041;NA;0.642970383501149;FALSE
586;"United States of America";"Abs 2";"Scope 1";100;2005;2020;80;2040;2020;2021;21597490;12494252;2020;TRUE;TRUE;TRUE;TRUE;TRUE;12494252;4319498;0.428571428571429;7404853.71428571;9103238;TRUE;"3";-65.4281184659954;122.936095043143;35;15;20;5.17209612238748;4.49427000515017;3.58295908777104;3.27140592329977;2.28571428571429;2.80996788670041;NA;-0.985691637585485;FALSE
586;"United States of America";"Abs 3";"Scope 1";100;2005;2020;100;2050;2020;2021;21597490;12494252;2020;TRUE;TRUE;TRUE;TRUE;TRUE;12494252;0;0.333333333333333;7199163.33333333;9103238;TRUE;"3";-100;126.448554901519;45;15;30;NA;NA;3.58295908777104;NA;NA;2.80996788670041;NA;NA;TRUE
600;"Ireland";"Abs 1";"Scope 1+2 (location-based)";100;2011;2020;57;2025;2017;2021;28855.7;13738;2017;TRUE;TRUE;TRUE;TRUE;TRUE;18777.2333333333;12407.951;0.642857142857143;10573.5529285714;15117.7;TRUE;"1";-9.68153297423205;142.976538748386;14;9;5;2.01596686623458;5.85024907958507;7.91519163215886;1.93630659484641;4.07142857142857;5.82118764904142;8.94564398612741;2.13512197658216;FALSE
600;"Ireland";"Abs 2";"Scope 1+2 (location-based)";100;2011;2020;78;2036;2017;2021;28855.7;13738;2017;TRUE;TRUE;TRUE;TRUE;TRUE;18777.2333333333;6348.254;0.36;8102.68056;15117.7;TRUE;"3";-53.7905517542583;186.576527212866;25;9;16;4.71036269257054;5.87675159697426;7.91519163215886;3.36190948464114;3.12;5.82118764904142;8.94564398612741;-0.241909484641141;FALSE
622;"France";"Abs 1";"Scope 1+2 (market-based)";78;2019;2020;25;2025;2020;2021;124098;99371;2020;TRUE;TRUE;TRUE;FALSE;FALSE;99371;93073.5;0.166666666666667;5170.75;24727;TRUE;"1";-6.33736200702418;478.209157278925;6;1;5;1.30088078016993;4.68157070030635;19.9253815532885;1.26747240140484;4.16666666666667;19.9253815532885;NA;2.89919426526183;FALSE
625;"Germany";"Abs 1";"Scope 1+2 (market-based)";100;2018;2020;30;2030;2020;2021;17.3;13.8;2020;TRUE;TRUE;TRUE;TRUE;TRUE;13.8;12.11;0.166666666666667;0.865;3.5;TRUE;"2";-12.2463768115942;404.624277456647;12;2;10;1.29787436514268;2.92855303767776;10.6866269099819;1.22463768115942;2.5;10.1156069364162;NA;1.27536231884058;FALSE
628;"United States of America";"Abs 3";"Scope 1+2 (market-based)";100;2017;2020;55;2030;2020;2021;337007;280968;2020;TRUE;TRUE;TRUE;TRUE;TRUE;280968;151653.15;0.230769230769231;42773.9653846154;56039;TRUE;"2";-46.0247608268557;131.011935639139;13;3;10;5.98017087642032;5.95752733837673;5.8820094850268;4.60247608268557;4.23076923076923;5.54281266165589;NA;-0.371706851916342;FALSE
631;"Austria";"Abs 1";"Scope 1+2 (location-based) +3 (upstream)";100;2018;2020;10;2022;2018;2021;4874675;4695498;2018;TRUE;TRUE;TRUE;TRUE;TRUE;4874675;4387207.5;0.5;243733.75;179177;FALSE;"1";-6.56566140588283;73.5134137147605;4;2;2;3.33856063863047;2.59962535747033;1.85504123274493;3.28283070294141;2.5;1.83783534286901;1.83783534286901;-0.782830702941413;FALSE
638;"France";"Abs 1";"Scope 1+2 (market-based)";72;2018;2020;16;2025;2018;2021;12580;10173;2018;TRUE;TRUE;TRUE;FALSE;FALSE;12580;10567.2;0.285714285714286;575.085714285715;2407;TRUE;"1";3.87496313771747;418.546303656598;7;2;5;-0.763252279667692;2.45999912494753;10.0742224442935;-0.774992627543495;2.28571428571429;9.56677265500795;9.56677265500795;3.06070691325778;FALSE
638;"France";"Abs 2";"Scope 1+2 (market-based)";72;2018;2020;36;2035;2018;2021;12580;10173;2018;TRUE;TRUE;TRUE;FALSE;FALSE;12580;8051.2;0.117647058823529;532.8;2407;TRUE;"3";-20.8571709426914;451.764264264264;17;2;15;1.54734371506077;2.59105896780348;10.0742224442935;1.3904780628461;2.11764705882353;9.56677265500795;9.56677265500795;0.727168995977434;FALSE
641;"Finland";"Abs 1";"Scope 1+2 (market-based) +3 (upstream)";90;2019;2020;30;2030;2019;2021;37374.3;27558;2019;TRUE;TRUE;TRUE;TRUE;TRUE;37374.3;26162.01;0.0909090909090909;1019.29909090909;9816.3;TRUE;"2";-5.06564337034617;963.044123903324;11;1;10;0.51849630409827;3.19049408284494;26.2648397428179;0.506564337034617;2.72727272727273;26.2648397428179;26.2648397428179;2.22070839023811;FALSE
660;"United States of America";"Abs 1";"Scope 1";95;2019;2020;1.25;2025;2020;2021;39086313;18842488;2020;TRUE;TRUE;TRUE;TRUE;TRUE;18842488;38597734.0875;0.166666666666667;81429.8187500002;20243825;TRUE;"1";104.844148434644;24860.4569072554;6;1;5;-15.4209680546974;0.209426765602927;51.7926185567823;-20.9688296869288;0.208333333333334;51.7926185567823;NA;21.1771630202621;FALSE
661;"United States of America";"Abs 1";"Scope 1";1;2019;2020;0;2020;2019;2021;24413651;276949;2019;FALSE;TRUE;TRUE;FALSE;FALSE;24413651;24413651;1;0;24136702;TRUE;"0";8715.21543677717;Inf;1;1;0;NA;0;98.8655977756051;-Inf;0;98.8655977756051;98.8655977756051;Inf;FALSE
661;"United States of America";"Abs 2";"Scope 1";1;2019;2020;0;2020;2019;2021;24413651;343466;2019;FALSE;TRUE;TRUE;FALSE;FALSE;24413651;24413651;1;0;24070185;TRUE;"0";7008.02553964585;Inf;1;1;0;NA;0;98.5931395513109;-Inf;0;98.5931395513109;98.5931395513109;Inf;FALSE
661;"United States of America";"Abs 3";"Scope 1";1;2019;2020;0;2020;2019;2021;24413651;22808;2019;FALSE;TRUE;TRUE;FALSE;FALSE;24413651;24413651;1;0;24390843;TRUE;"0";106939.858821466;Inf;1;1;0;NA;0;99.9065768573492;-Inf;0;99.9065768573492;99.9065768573492;Inf;FALSE
661;"United States of America";"Abs 4";"Scope 1";50;2005;2020;50;2030;2020;2021;38113792;11882984;2020;TRUE;TRUE;TRUE;FALSE;FALSE;11882984;19056896;0.6;11434137.6;26230808;TRUE;"2";60.3713006766651;229.407839205993;25;15;10;-4.83653661855663;2.73450525877145;7.47561149444161;-6.03713006766651;2;4.58815678411986;NA;8.03713006766651;FALSE
661;"United States of America";"Abs 5";"Scope 1";85;2005;2020;85;2040;2020;2021;38113792;11882984;2020;TRUE;TRUE;TRUE;FALSE;FALSE;11882984;5717068.8;0.428571428571429;13884309.9428571;26230808;TRUE;"3";-51.8886097970005;188.924102875524;35;15;20;3.59215053659997;5.27606082465555;7.47561149444161;2.59443048985002;2.42857142857143;4.58815678411986;NA;-0.165859061278595;FALSE
661;"United States of America";"Abs 6";"Scope 1";100;2005;2020;100;2050;2020;2021;38113792;11882984;2020;TRUE;TRUE;TRUE;TRUE;TRUE;11882984;0;0.333333333333333;12704597.3333333;26230808;TRUE;"3";-100;206.467055285394;45;15;30;NA;NA;7.47561149444161;NA;NA;4.58815678411986;NA;NA;TRUE
689;"United States of America";"Abs 1";"Scope 1";99;2000;2020;80;2030;2020;2021;167000000;44000000;2020;TRUE;TRUE;TRUE;TRUE;TRUE;44000000;33400000;0.666666666666667;89066666.6666667;123000000;TRUE;"2";-24.0909090909091;138.09880239521;30;20;10;2.71869698631066;5.22342727437336;6.45150386561814;2.40909090909091;2.66666666666667;3.68263473053892;NA;0.257575757575756;FALSE
699;"United States of America";"Abs 1";"Scope 1+2 (location-based)";23;2010;2020;20;2020;2010;2021;3171.2;1574;2010;FALSE;TRUE;TRUE;FALSE;FALSE;3171.2;2536.96;1;634.24;1597.2;TRUE;"0";61.1791613722999;251.828960645812;10;10;0;NA;2.20672314570715;6.76518583617085;-Inf;2;5.03657921291625;5.03657921291625;Inf;FALSE
706;"United States of America";"Abs 1";"Scope 1";26;2017;2020;60;2027;2018;2021;837278;596969;2018;TRUE;TRUE;TRUE;FALSE;FALSE;757175;334911.2;0.3;150710.04;240309;TRUE;"2";-43.8980583581392;159.451221696975;10;3;7;7.92543009562866;8.75564634445192;10.6638224193259;6.27115119401988;6;9.56707330181851;10.5791923927758;-0.271151194019884;FALSE
710;"United States of America";"Abs 1";"Scope 2 (location-based)";100;2016;2020;3;2021;2018;2021;85011.49;74392.6;2018;TRUE;TRUE;TRUE;TRUE;TRUE;79702.045;82461.1453;0.8;2040.27576;10618.89;TRUE;"1";10.8458977102561;520.463469114586;5;4;1;-10.8458977102561;0.607332385179726;3.28072613651549;-10.8458977102561;0.6;3.12278081468752;3.33080851313163;11.4458977102561;FALSE
710;"United States of America";"Abs 2";"Scope 1+2 (location-based)";100;2019;2020;5;2022;2021;2021;120311;107655;2021;TRUE;TRUE;TRUE;TRUE;TRUE;107655;114295.45;0.333333333333333;2005.18333333333;12656;TRUE;"1";6.16826900747758;631.164232696927;3;1;2;-3.0379876586677;1.69524275084415;10.5194038782821;-3.08413450373879;1.66666666666667;10.5194038782821;0;4.75080117040546;FALSE
716;"United States of America";"Abs 1";"Scope 1+2 (market-based)";100;2019;2020;100;2027;2020;2021;296314;274993;2020;TRUE;TRUE;TRUE;TRUE;TRUE;274993;0;0.125;37039.25;21321;FALSE;"2";-100;57.5632605951794;8;1;7;NA;NA;7.19540757439743;NA;NA;7.19540757439743;NA;NA;TRUE
722;"Republic of Korea";"Abs 1";"Scope 1+2 (location-based)";100;2020;2020;100;2030;2020;2021;52326;52326;2020;TRUE;TRUE;TRUE;TRUE;TRUE;52326;0;0;0;0;TRUE;"2";-100;NA;10;0;10;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
724;"Australia";"Abs 1";"Scope 1+2 (location-based)";100;2019;2020;42;2030;2019;2021;8214;6401;2019;TRUE;TRUE;TRUE;TRUE;TRUE;8214;4764.12;0.0909090909090909;313.625454545454;1813;TRUE;"2";-25.5722543352601;578.078078078078;11;1;10;2.91022682145901;4.83144965732741;22.0720720720721;2.55722543352601;3.81818181818182;22.0720720720721;22.0720720720721;1.26095638465581;FALSE
727;"New Zealand";"Abs 1";"Scope 1+2 (location-based) +3 (upstream)";100;2017;2020;60;2030;2019;2021;4306;3913;2019;TRUE;TRUE;TRUE;TRUE;TRUE;4044;1722.4;0.230769230769231;596.215384615385;393;FALSE;"2";-55.9826220291337;65.9157764359808;13;3;10;7.87819964259568;6.80572586018016;3.13981947458111;5.59826220291337;4.61538461538462;3.04226660473757;3.23936696340257;-0.982877587528749;FALSE
727;"New Zealand";"Abs 2";"Scope 1+2 (location-based) +3 (upstream)";100;2017;2020;100;2050;2019;2021;4306;3913;2019;TRUE;TRUE;TRUE;TRUE;TRUE;4044;0;0.0909090909090909;391.454545454545;393;TRUE;"3";-100;100.39479795634;33;3;30;NA;NA;3.13981947458111;NA;NA;3.04226660473757;3.23936696340257;NA;TRUE
746;"United States of America";"Abs 1";"Scope 1+2 (market-based)";100;2019;2020;50;2030;2021;2021;160393;158535;2021;TRUE;TRUE;TRUE;TRUE;TRUE;158535;80196.5;0.0909090909090909;7290.59090909091;1858;FALSE;"2";-49.4140095247106;25.4849027077242;11;1;10;6.58792361342566;6.10690893382937;1.15840466853292;4.94140095247106;4.54545454545455;1.15840466853292;0;-0.395946407016518;FALSE
769;"United Kingdom of Great Britain and Northern Ireland";"Abs 1";"Scope 1+2 (location-based) +3 (upstream & downstream)";100;2015;2021;7;2020;2015;2021;455335;298576;2015;FALSE;TRUE;TRUE;TRUE;FALSE;455335;423461.55;1.2;38248.14;156759;TRUE;"0";41.827055757998;409.847380813812;5;6;0;NA;1.44093162060124;6.79183096036888;41.827055757998;1.4;5.73786333139337;5.73786333139337;-40.427055757998;FALSE
769;"United Kingdom of Great Britain and Northern Ireland";"Abs 3";"Scope 1+2 (market-based) +3 (upstream & downstream)";100;2019;2021;100;2030;2020;2021;356350;386421.5;2020;TRUE;TRUE;TRUE;TRUE;TRUE;371385.75;0;0.181818181818182;64790.9090909091;-30071.5;FALSE;"2";-100;-46.4131471867546;11;2;9;NA;NA;-4.13393012556251;NA;NA;-4.21937701697769;-4.04855328994179;NA;TRUE
769;"United Kingdom of Great Britain and Northern Ireland";"Abs 2";"Scope 1+2 (location-based) +3 (upstream & downstream)";100;2020;2021;10;2025;2020;2021;311002.78;295830.05;2020;TRUE;TRUE;TRUE;TRUE;TRUE;311002.78;279902.502;0.2;6220.0556;15172.73;TRUE;"1";-5.38401964235883;243.932385427552;5;1;4;1.37406728298489;2.08516376390232;4.87864770855104;1.34600491058971;2;4.87864770855104;4.87864770855104;0.653995089410291;FALSE
777;"South Africa";"Abs 1";"Scope 1+2 (location-based)";100;2016;2020;30;2030;2017;2021;5579206;3942903;2017;TRUE;TRUE;TRUE;TRUE;TRUE;5170130.25;3905444.2;0.285714285714286;478217.657142857;1636303;TRUE;"2";-0.950030979712169;342.166997717357;14;4;10;0.095411710174742;2.51549870627172;8.31233262402182;0.0950030979712163;2.14285714285714;7.33214995108623;7.91229099112155;2.04785404488593;FALSE
777;"South Africa";"Abs 2";"Scope 1+2 (location-based)";100;2015;2020;10;2020;2016;2021;4325833;3942903;2016;FALSE;TRUE;TRUE;TRUE;FALSE;4249247;3893249.7;1;432583.3;382930;FALSE;"0";-1.25930817978529;88.5216789459973;5;5;0;NA;2.08516376390232;1.83667312517491;Inf;2;1.77043357891994;1.80234286215887;-Inf;FALSE
814;"Spain";"Abs 1";"Scope 1+2 (market-based)";100;2019;2020;81;2025;2019;2021;10051;2393.2;2019;TRUE;TRUE;TRUE;TRUE;TRUE;10051;1909.69;0.166666666666667;1356.885;7657.8;TRUE;"1";-20.2034932308207;564.36617694204;6;1;5;4.41345241427089;24.178518354329;76.1894338871754;4.04069864616414;13.5;76.1894338871754;76.1894338871754;9.45930135383586;FALSE
814;"Spain";"Abs 2";"Scope 1+2 (market-based)";100;2020;2020;100;2035;2020;2021;2393.2;2393.2;2020;TRUE;TRUE;TRUE;TRUE;TRUE;2393.2;0;0;0;0;TRUE;"3";-100;NA;15;0;15;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
820;"United Kingdom of Great Britain and Northern Ireland";"Abs 1";"Scope 1+2 (location-based)";100;2017;2020;3;2022;2018;2021;2926565;100;2018;TRUE;TRUE;TRUE;TRUE;TRUE;1951076.66666667;2838768.05;0.6;52678.1700000001;2926465;TRUE;"1";2838668.05;5555.36572360049;5;3;2;-16748.6440107209;0.607332385179726;96.7550056731362;-1419334.025;0.600000000000001;33.332194341603;49.9974373123899;1419334.625;FALSE
830;"Japan";"Abs 1";"Scope 2 (market-based)";100;2013;2021;30;2023;2009;2021;85103;61907;2013;TRUE;TRUE;TRUE;TRUE;TRUE;96701;59572.1;0.8;20424.72;23196;TRUE;"1";-3.77162517970504;113.568264338507;10;8;2;1.90393747948139;3.50389048801824;3.89978459867598;1.88581258985252;3;3.40704793015522;2.99841780333192;1.11418741014748;FALSE
846;"United States of America";"Abs 1";"Scope 1+2 (market-based)";100;2019;2020;28;2030;2019;2021;85257;37695;2019;TRUE;TRUE;TRUE;TRUE;TRUE;85257;61385.04;0.0909090909090909;2170.17818181818;47562;TRUE;"2";62.8466374850776;2191.61727817909;11;1;10;-4.99723912324372;2.94224827930741;55.7866216263767;-6.28466374850776;2.54545454545454;55.7866216263767;55.7866216263767;8.8301182939623;FALSE
865;"United States of America";"Abs 1";"Scope 1+2 (market-based) +3 (upstream & downstream)";100;2019;2020;61.7;2030;2021;2021;25100000;22600000;2021;TRUE;TRUE;TRUE;TRUE;TRUE;22600000;9613300;0.0909090909090909;1407881.81818182;2500000;TRUE;"2";-57.4632743362832;177.571722833141;11;1;10;8.19287114408209;8.35495697344896;9.9601593625498;5.74632743362832;5.60909090909091;9.9601593625498;0;-0.13723652453741;FALSE
865;"United States of America";"Abs 2";"Scope 1+2 (location-based) +3 (upstream & downstream)";100;2015;2020;75;2030;2020;2021;38400000;22600000;2020;TRUE;TRUE;TRUE;TRUE;TRUE;22600000;9600000;0.333333333333333;9600000;15800000;TRUE;"2";-57.5221238938053;164.583333333333;15;5;10;8.20558057441566;8.82775114417832;10.059469893657;5.75221238938053;5;8.22916666666667;NA;-0.752212389380531;FALSE
868;"United States of America";"Abs 1";"Scope 1+2 (market-based)";100;2019;2020;50;2030;2020;2021;144200;151300;2020;TRUE;TRUE;TRUE;TRUE;TRUE;151300;72100;0.0909090909090909;6554.54545454545;-7100;FALSE;"2";-52.3463317911434;-108.321775312067;11;1;10;7.1440722167361;6.10690893382937;-4.92371705963939;5.23463317911434;4.54545454545455;-4.92371705963939;NA;-0.689178633659797;FALSE
889;"United States of America";"Abs 1";"Scope 1+2 (market-based) +3 (upstream & downstream)";100;2019;2020;15;2025;2021;2021;6310207;4698430;2021;TRUE;TRUE;TRUE;TRUE;TRUE;4698430;5363675.95;0.166666666666667;157755.175;1611777;TRUE;"1";14.1588988236496;1021.69516784473;6;1;5;-2.68380520968976;2.67229391453276;25.5423791961183;-2.83177976472992;2.5;25.5423791961183;0;5.33177976472992;FALSE
894;"Netherlands";"Abs 1";"Scope 1+2 (market-based) +3 (upstream & downstream)";21;2010;2020;30;2020;2012;2021;8348;2414;2012;FALSE;TRUE;TRUE;FALSE;FALSE;7161.2;5843.6;1;2504.4;5934;TRUE;"0";142.071251035625;236.942980354576;10;10;0;NA;3.50389048801824;11.6685250023706;-Inf;3;7.10828941063728;8.28632072836955;Inf;FALSE
894;"Netherlands";"Abs 2";"Scope 1+2 (location-based) +3 (upstream & downstream)";100;2008;2020;100;2030;2019;2021;88931;37749.3;2019;TRUE;TRUE;TRUE;TRUE;TRUE;42014.4416666667;0;0.545454545454545;48507.8181818182;51181.7;TRUE;"2";-100;105.512269812176;22;12;10;NA;NA;6.89179004286438;NA;NA;4.79601226418984;10.1516085837945;NA;TRUE
894;"Netherlands";"Abs 3";"Scope 1+2 (location-based) +3 (upstream)";100;2019;2020;74;2050;2020;2021;60031;37749.3;2020;TRUE;TRUE;TRUE;TRUE;TRUE;37749.3;15608.06;0.032258064516129;1432.99806451613;22281.7;TRUE;"3";-58.6533790030544;1554.90091380715;31;1;30;2.90102007628532;4.2523392125542;37.1169895553964;1.95511263343515;2.38709677419355;37.1169895553964;NA;0.431984140758403;FALSE
895;"Taiwan, Greater China";"Abs 1";"Scope 1+2 (location-based)";100;2020;2020;10;2022;2021;2021;24650;24419;2021;TRUE;TRUE;TRUE;TRUE;TRUE;24419;22185;0;0;231;TRUE;"1";-9.14861378434826;Inf;2;0;2;4.68400647548611;5.13167019494862;NA;4.57430689217413;5;NA;NA;0.425693107825873;FALSE
912;"United States of America";"Abs 1";"Scope 1+2 (location-based)";100;2019;2020;0;2035;2020;2021;17810000;16230000;2020;FALSE;TRUE;TRUE;TRUE;FALSE;16230000;17810000;0.0625;0;1580000;TRUE;"3";9.73505853357979;Inf;16;1;15;-0.621246553006038;0;8.87142055025266;-0.649003902238653;0;8.87142055025267;NA;0.649003902238653;FALSE
917;"Germany";"Abs 1";"Scope 1+2 (market-based)";96.9;2019;2020;20;2024;2019;2021;3891;1281;2019;TRUE;TRUE;TRUE;TRUE;TRUE;3891;3112.8;0.2;155.64;2610;TRUE;"1";142.997658079625;1676.9468003084;5;1;4;-24.8534426870475;4.3647500209963;67.0778720123362;-35.7494145199063;4;67.0778720123362;67.0778720123362;39.7494145199063;FALSE
943;"France";"Abs 1";"Scope 1+2 (market-based)";100;2015;2020;37.5;2030;2019;2021;4720000;3628000;2019;TRUE;TRUE;TRUE;TRUE;TRUE;3846400;2950000;0.333333333333333;590000;1092000;TRUE;"2";-18.6879823594267;185.084745762712;15;5;10;2.04751150873225;3.08477660806984;5.12647085437757;1.86879823594267;2.5;4.6271186440678;5.67803660565724;0.631201764057332;FALSE
950;"United Kingdom of Great Britain and Northern Ireland";"Abs 1";"Scope 1+2 (market-based)";100;2019;2021;42;2030;2020;2021;14451;2014.7;2020;TRUE;TRUE;TRUE;TRUE;TRUE;8232.85;8381.58;0.181818181818182;1103.53090909091;12436.3;TRUE;"2";316.021243857646;1126.95529391606;11;2;9;-17.1630346940834;4.83144965732741;62.6615536781199;-35.1134715397385;3.81818181818182;43.0292021313404;75.5285229294837;38.9316533579203;FALSE
992;"Japan";"Abs 1";"Scope 1+2 (market-based)";98;2019;2020;50;2030;2020;2021;854099;767848;2020;TRUE;TRUE;TRUE;TRUE;TRUE;767848;427049.5;0.0909090909090909;38822.6818181818;86251;TRUE;"2";-44.3835889394776;222.166516996273;11;1;10;5.69813191582674;6.10690893382937;10.0984780452852;4.43835889394776;4.54545454545455;10.0984780452851;NA;0.107095651506785;FALSE
992;"Japan";"Abs 2";"Scope 1+2 (market-based)";98;2019;2020;100;2050;2020;2021;854099;767848;2020;TRUE;TRUE;TRUE;TRUE;TRUE;767848;0;0.032258064516129;27551.5806451613;86251;TRUE;"3";-100;313.05281940384;31;1;30;NA;NA;10.0984780452852;NA;NA;10.0984780452851;NA;NA;TRUE
993;"Japan";"Abs 1";"Scope 1+2 (market-based)";100;2019;2020;30;2030;2020;2021;11369483;11238997;2020;TRUE;TRUE;TRUE;TRUE;TRUE;11238997;7958638.1;0.0909090909090909;310076.809090909;130486;FALSE;"2";-29.1872922468081;42.0818313960861;11;1;10;3.39243849033564;3.19049408284494;1.14768631080234;2.91872922468082;2.72727272727273;1.14768631080235;NA;-0.191456497408087;FALSE
993;"Japan";"Abs 2";"Scope 1+2 (market-based)";100;2019;2020;100;2050;2020;2021;11369483;11238997;2020;TRUE;TRUE;TRUE;TRUE;TRUE;11238997;0;0.032258064516129;366757.516129032;130486;FALSE;"3";-100;35.5782756348728;31;1;30;NA;NA;1.14768631080234;NA;NA;1.14768631080235;NA;NA;TRUE
