"company_name";"Country/Region";"Scope(s) (or Scope 3 category)";"count_TY"
"The Tokyo Electric Power Company Holdings, Inc (TEPCO)";"Global";"Scope 3: Fuel and energy-related activities (not included in Scopes 1 or 2)";1
"The Yokohama Rubber Co., Ltd.";"Global";"Scope 1+2 (location-based)";1
"The Yokohama Rubber Co., Ltd.";"Global";"Scope 1+2 (location-based) +3 (upstream & downstream)";1
"THINOVA CO., LTD.";"Global";"Scope 2 (location-based)";1
"THOMAS GREG & SONS GRAFICA E SERV E";"Global";"Scope 1";1
"THOMAS GREG & SONS GRAFICA E SERV E";"Global";"Scope 2 (location-based)";1
"THOMAS GREG & SONS GRAFICA E SERV E";"Global";"Scope 3: Business travel";1
"Thommen-Furler AG";"Global";"Scope 1";1
"Thommen-Furler AG";"Global";"Scope 2 (location-based)";2
"Thomson Reuters Corporation";"Global";"Scope 1+2 (location-based) +3 (downstream)";1
"Three Stars";"Global";"Scope 1";1
"Thule Group Ab";"Global";"Scope 1+2 (market-based)";1
"thyssenkrupp AG";"Global";"Scope 1+2 (location-based)";1
"thyssenkrupp AG";"Global";"Scope 3: Use of sold products";1
"thyssenkrupp Elevator AG";"Global";"Scope 1+2 (location-based)";1
"TIANJIN DONGAN BROTHERS CO LTD";"Global";"Scope 3: Fuel and energy-related activities (not included in Scopes 1 or 2)";1
"TietoEVRY";"Global";"Other, please specify: Scope1+2(location-based)+Scope 3 all relevant";1
"TietoEVRY";"Global";"Other, please specify: Scope1+2(location)+Scope 3 all relevant emissions";1
"Tiffany & Co.";"Global";"Scope 1+2 (market-based)";2
"TJX Companies, Inc.";"Global";"Scope 1+2 (market-based)";1
"Toda Corporation";"Global";"Scope 1+2 (market-based)";2
"Toda Kogyo Corp";"Global";"Scope 1+2 (market-based)";1
"Toda Kogyo Corp";"Global";"Scope 1+2 (market-based) +3 (downstream)";1
"Toda Kogyo Corp";"Global";"Scope 3: Downstream transportation and distribution";1
"Toda Kogyo Corp";"Global";"Scope 3: Employee commuting";1
"TOFAŞ TÜRK OTOMOBİL FABRİKASI A.Ş.";"Global";"Scope 1+2 (location-based)";2
"Tokai Rika Co., Ltd.";"Global";"Scope 1+2 (location-based)";1
"TOKAN";"Global";"Scope 1+2 (market-based)";1
"TOKAN";"Global";"Scope 3 (upstream & downstream)";1
"Tokio Marine Holdings, Inc.";"Global";"Scope 1+2 (location-based)";2
"Tokio Marine Holdings, Inc.";"Global";"Scope 1+2 (location-based) +3 (upstream & downstream)";2
"Tokmanni";"Global";"Scope 1+2 (location-based)";1
"Tokmanni";"Global";"Scope 1+2 (market-based)";1
"Tokyo Century Corporation";"Global";"Scope 1";1
"Tokyo Century Corporation";"Global";"Scope 2 (location-based)";1
"Tokyo Electron Ltd.";"Global";"Scope 1+2 (market-based)";1
"Tokyo Gas Co., Ltd.";"Global";"Scope 1";1
"Tokyo Ohka Kogyo Co Ltd";"Global";"Scope 2 (location-based)";1
"Tokyo Printing Ink Mfg. Co., Ltd.";"Global";"Scope 1+2 (market-based)";1
"Tokyu Construction Co., Ltd.";"Global";"Scope 1";1
"Tokyu Construction Co., Ltd.";"Global";"Scope 2 (location-based)";1
"Tokyu Construction Co., Ltd.";"Global";"Scope 3 (upstream & downstream)";1
"Tokyu Corporation";"Global";"Scope 1+2 (market-based)";1
"Tokyu Corporation";"Global";"Scope 2 (market-based)";2
"TONGLI INDUSTRIAL CO LTD";"Global";"Scope 2 (location-based)";1
"Top Polymer Enterprise Limited";"Global";"Scope 1";1
"Topcon Corp";"Global";"Scope 1+2 (market-based)";1
"Topdanmark";"Global";"Scope 1+2 (location-based) +3 (upstream)";1
"Toppan Printing Co., Ltd.";"Global";"Scope 1+2 (market-based)";1
"Toppan Printing Co., Ltd.";"Global";"Scope 3 (upstream & downstream)";1
"Toray Industries, Inc.";"Global";"Scope 1+2 (market-based)";1
"Toray Industries, Inc.";"Global";"Scope 3: Upstream transportation & distribution";1
"Toshiba Corporation";"Global";"Scope 1+2 (location-based)";1
"Toshiba Corporation";"Global";"Scope 1+2 (market-based)";2
"Tosoh SMD";"Global";"Scope 2 (location-based)";3
"Tospo";"Global";"Scope 1+2 (location-based)";1
"Total";"Global";"Scope 1";2
"Total";"Global";"Scope 1+2 (location-based)";2
"Total System Services (TSYS)";"Global";"Scope 2 (location-based)";1
"Toto Ltd.";"Global";"Scope 1+2 (market-based)";1
"Toyo Ink SC Holdings Co., Ltd.";"Global";"Scope 1+2 (market-based)";1
"Toyo Seikan Group Holdings, Ltd.";"Global";"Scope 1+2 (market-based)";1
"Toyo Seikan Group Holdings, Ltd.";"Global";"Scope 3 (upstream & downstream)";1
"Toyo Tire Corporation";"Global";"Scope 1+2 (location-based)";1
"Toyobo Co., Ltd.";"Global";"Scope 1+2 (market-based)";1
"Toyoda Gosei";"Global";"Scope 1+2 (location-based)";1
"Toyoda Gosei";"Global";"Scope 1+2 (market-based)";2
"Toyota Boshoku Corporation";"Global";"Scope 1+2 (location-based)";2
"TOYOTA CAETANO";"Global";"Scope 1+2 (location-based)";2
"TOYOTA CAETANO";"Global";"Scope 1+2 (market-based)";2
"Toyota Industries Corporation";"Global";"Scope 1+2 (location-based)";1
"Toyota Motor Corporation";"Global";"Scope 1+2 (location-based)";1
"Toyota Motor Corporation";"Global";"Scope 1+2 (market-based)";3
"TPV Technology Limited";"Global";"Scope 1+2 (location-based)";1
"TR Fastenings";"Global";"Scope 1+2 (location-based)";1
"Trane Technologies";"Global";"Scope 3: Use of sold products";1
"Trans-Expedite Inc.";"Global";"Scope 1";1
"TransAlta Corporation";"Global";"Scope 1+2 (location-based)";2
"TRANSFORMACIONES AGRICOLAS DE BADAJOZ S A";"Global";"Scope 1+2 (location-based)";1
"TRANSPORTADORA MOSCATO";"Global";"Scope 3: Upstream transportation & distribution";1
"Transportes Cavalinho";"Global";"Scope 1";1
"TRANSUL SERVICOS, LOCACAO E TRANSPORTE";"Global";"Scope 1+2 (location-based)";1
"Transurban Group";"Global";"Scope 1+2 (market-based)";1
"Trant Engineering Ltd";"Global";"Scope 1";1
"Trant Engineering Ltd";"Global";"Scope 2 (location-based)";1
"Tree Top, Inc.";"Global";"Scope 1+2 (location-based)";1
"TREVES GROUP";"Global";"Scope 1+2 (location-based)";1
"Trimax Apparel (Wuxi) Company Ltd.";"Global";"Scope 1";1
"Trinseo LLC";"Global";"Scope 1+2 (market-based)";2
"TRIX";"Global";"Scope 1+2 (location-based)";1
"TSA Group";"Global";"Scope 1+2 (location-based)";1
"Tsubakimoto Chain Co.";"Global";"Scope 1+2 (location-based)";2
"TTR Transport";"Global";"Scope 1";1
"TUBES INTERNATIONAL GMBH";"Global";"Scope 1+2 (market-based) +3 (upstream & downstream)";1
"Tubex";"Global";"Scope 1+2 (market-based)";1
"TURKCELL İLETİŞİM HİZMETLERİ A.Ş.";"Global";"Scope 1+2 (location-based)";1
"TÜRKİYE KALKINMA BANKASI A.Ş.";"Global";"Scope 1+2 (location-based)";1
"TÜRKİYE VAKIFLAR BANKASI T.A.O.";"Global";"Scope 1";1
"TÜRKİYE VAKIFLAR BANKASI T.A.O.";"Global";"Scope 1+2 (location-based)";1
"TÜRKİYE VAKIFLAR BANKASI T.A.O.";"Global";"Scope 2 (location-based)";2
"TÜRKİYE VAKIFLAR BANKASI T.A.O.";"Global";"Scope 3 (upstream & downstream)";1
"TWO WING";"Global";"Scope 3: Processing of sold products";1
"Tyson Foods, Inc.";"Global";"Scope 1+2 (market-based)";1
"U.S. Bancorp";"Global";"Scope 1+2 (market-based)";2
"Ube Industries, Ltd.";"Global";"Scope 1+2 (market-based)";1
"UBS";"Global";"Scope 1";1
"UBS";"Global";"Scope 1+2 (market-based)";1
"UBS";"Global";"Scope 1+2 (market-based) +3 (upstream)";1
"UCB SA";"Global";"Scope 1+2 (location-based) +3 (downstream)";3
"UCB SA";"Global";"Scope 1+2 (market-based) +3 (downstream)";1
"Ultrapar Participações S/A";"Global";"Scope 1+2 (location-based)";1
"Uni-Charm Corporation";"Global";"Scope 1+2 (location-based)";1
"Unibail-Rodamco-Westfield";"Global";"Scope 1+2 (location-based) +3 (upstream & downstream)";1
"UniCredit";"Global";"Scope 1+2 (location-based)";2
"Unilever plc";"Global";"Scope 1+2 (market-based)";2
"Unimicron Corporation";"Global";"Scope 1+2 (location-based)";1
"Unipart";"Global";"Scope 1+2 (market-based)";1
"Unite Students";"Global";"Scope 1+2 (market-based)";2
"United Airlines Holdings";"Global";"Scope 1";2
"United Airlines Holdings";"Global";"Scope 1+2 (location-based) +3 (upstream & downstream)";1
"United Microelectronics";"Global";"Scope 1";1
"United Utilities";"Global";"Scope 1+2 (market-based) +3 (upstream & downstream)";2
"UnitedHealth Group Inc";"Global";"Scope 1+2 (market-based)";1
"Unitika Ltd.";"Global";"Scope 1+2 (market-based)";1
"Universal Corporation";"Global";"Scope 1+2 (location-based)";1
"Universal Corporation";"Global";"Scope 3 (upstream & downstream)";1
"Universal Mobile Technical Services Inc.";"Global";"Scope 1+2 (location-based)";1
"Unum Group";"Global";"Scope 1+2 (location-based) +3 (upstream)";1
"UPM-Kymmene Corporation";"Global";"Scope 1+2 (market-based)";1
"UPS";"Global";"Scope 1+2 (market-based)";1
"Vaisala Oyj";"Global";"Scope 2 (market-based)";1
"Vakrangee Softwares Ltd.";"Global";"Scope 1+2 (location-based)";3
"Vale SA";"Global";"Scope 1+2 (market-based)";1
"Vallourec";"Global";"Scope 1+2 (market-based)";1
"Vallourec";"Global";"Scope 1+2 (market-based) +3 (upstream & downstream)";1
"Vallourec";"Global";"Scope 3 (upstream & downstream)";1
"Valmet";"Global";"Scope 1+2 (location-based)";3
"Valvoline, LLC";"Global";"Scope 1+2 (market-based)";1
"VAPOR ACQUISITION CORP";"Global";"Scope 2 (location-based)";1
"VAPZA ALIMENTOS S/A";"Global";"Scope 1";1
"Vattenfall Group";"Global";"Scope 1";1
"Vattenfall Group";"Global";"Scope 1+2 (location-based)";1
"Vattenfall Group";"Global";"Scope 3: Use of sold products";1
"VAULTEX";"Global";"Scope 1";2
"VAULTEX";"Global";NA;1
"Veidekke ASA";"Global";"Scope 1+2 (location-based)";2
"Veolia Environnement SA";"Global";"Scope 1";1
"Veolia Environnement SA";"Global";"Scope 1+2 (location-based)";2
"VERBUND AG";"Global";"Scope 1+2 (market-based) +3 (upstream)";2
"Verizon Communications Inc.";"Global";"Scope 1+2 (location-based)";1
"Verizon Communications Inc.";"Global";"Scope 2 (location-based)";1
"Vermilion Energy Inc.";"Global";"Scope 1";2
"Vertex Pharmaceuticals Inc";"Global";"Scope 1+2 (market-based)";1
"VESTEL ELEKTRONİK SANAYİ VE TİCARET A.Ş.";"Global";"Scope 1+2 (location-based)";1
"VF Corporation";"Global";"Scope 1+2 (market-based)";1
"VF Corporation";"Global";"Scope 3 (upstream)";1
"Via Seating";"Global";"Scope 1+2 (location-based)";1
"Viacom Inc.";"Global";"Scope 1+2 (location-based)";2
"Viacom Inc.";"Global";"Scope 3: Business travel";1
"Viavi Solutions Inc.";"Global";"Scope 1";1
"Viavi Solutions Inc.";"Global";"Scope 1+2 (location-based) +3 (upstream)";1
"Viavi Solutions Inc.";"Global";"Scope 2 (location-based)";1
"Viavi Solutions Inc.";"Global";"Scope 3: Business travel";1
"Vicinity Centres";"Global";"Scope 1+2 (location-based)";3
"VICTORY CONCEPT ELECTRONICS LTD.";"Global";"Scope 1";1
"Vidriera Guatemalteca, S.A.";"Global";"Scope 1+2 (location-based) +3 (upstream)";1
"VIETHUNG PACKAGING CO LTD";"Global";"Scope 1+2 (location-based)";1
"Vifor Pharma AG";"Global";"Scope 1";2
"VIGNAL SYSTEMS";"Global";"Scope 1";1
"VIGNAL SYSTEMS";"Global";"Scope 2 (location-based)";1
"VIGNAL SYSTEMS";"Global";"Scope 3 (upstream & downstream)";1
"VIGNAL SYSTEMS";"Global";"Scope 3: End-of-life treatment of sold products";1
"VIGNAL SYSTEMS";"Global";"Scope 3: Use of sold products";1
"Vina Concha y Toro S A";"Global";"Scope 1+2 (location-based)";1
"Vina Concha y Toro S A";"Global";"Scope 3 (upstream & downstream)";1
"Vinci";"Global";"Scope 1+2 (location-based)";1
"Virtusa";"Global";"Scope 1+2 (market-based)";1
"Vistra Corp.";"Global";"Scope 1";2
"Vivendi SA";"Global";"Scope 1+2 (location-based)";1
"VMware, Inc";"Global";"Scope 1+2 (market-based)";1
"VMware, Inc";"Global";"Scope 3: Employee commuting";1
"VMware, Inc";"Global";"Scope 3: Fuel and energy-related activities (not included in Scopes 1 or 2)";1
"Vodacom Group";"Global";"Scope 1+2 (market-based)";1
"Vodafone Group";"Global";"Scope 1+2 (market-based)";1
"Vodafone Group";"Global";"Scope 1+2 (market-based) +3 (upstream & downstream)";1
"Voestalpine AG";"Global";"Scope 1";2
"Volkswagen AG";"Global";"Scope 1+2 (market-based)";1
"Volkswagen AG";"Global";"Scope 3: Use of sold products";1
"Volvo Car Group";"Global";"Scope 1+2 (market-based)";1
"Volvo Car Group";"Global";"Scope 1+2 (market-based) +3 (upstream & downstream)";1
"Vopak";"Global";"Scope 1+2 (location-based)";1
"Voya Financial";"Global";"Scope 1+2 (location-based)";1
"Wacom Co. Ltd";"Global";"Scope 2 (market-based)";1
"WAGON AUTOMOTIVE NAG";"Global";"Scope 2 (location-based)";1
"Wal Mart de Mexico";"Global";"Scope 1+2 (market-based)";1
"Walmart, Inc.";"Global";"Scope 1+2 (market-based)";1
"Walmart, Inc.";"Global";"Scope 3 (upstream & downstream)";1
"Walsin Lihwa Corporation";"Global";"Scope 1";1
"Walt Disney Company";"Global";"Scope 1+2 (market-based)";1
"Wanxiang Qianchao Co Ltd";"Global";"Scope 1";1
"Wanxiang Qianchao Co Ltd";"Global";"Scope 2 (location-based)";1
"Warehouse Group";"Global";"Scope 1+2 (location-based) +3 (upstream)";1
"Wärtsilä Corporation";"Global";"Scope 1+2 (location-based)";1
"Waste Management, Inc.";"Global";"Scope 1";1
"Waste Management, Inc.";"Global";"Scope 1+2 (location-based)";1
"Waste Management, Inc.";"Global";"Scope 1+2 (location-based) +3 (downstream)";1
"Waste Management, Inc.";"Global";"Scope 2 (location-based)";1
"Waters Corporation";"Global";"Scope 1+2 (location-based)";1
"WATSON-MARLOW BREDEL INDUSTRIA E COMERCIO DE BOMBAS LTDA";"Global";"Scope 1+2 (location-based)";1
"Wazir Chand & Co Pvt Ltd";"Global";"Scope 1";1
"WEC Energy Group";"Global";"Scope 1";2
"Weckerle Cosmetics Eislingen GmbH";"Global";"Scope 1+2 (location-based)";1
"Wells Fargo & Company";"Global";"Scope 1+2 (location-based) +3 (upstream)";1
"Wereldhave";"Global";"Scope 1+2 (location-based)";1
"West Japan Railway Company";"Global";"Scope 1+2 (market-based)";1
"West Pharmaceutical Services";"Global";"Scope 1+2 (market-based)";1
"WESTERN CARRIERS";"Global";"Scope 3: Fuel and energy-related activities (not included in Scopes 1 or 2)";1
"Western Digital Corp";"Global";"Scope 1+2 (location-based)";1
"Westpac Banking Corporation";"Global";"Scope 1+2 (location-based)";1
"Westpac Banking Corporation";"Global";"Scope 1+2 (location-based) +3 (upstream)";1
"Weyerhaeuser Company";"Global";"Scope 1+2 (location-based)";1
"WHISTL UK LTD";"Global";"Scope 1";1
"WHISTL UK LTD";"Global";"Scope 2 (location-based)";1
"WICRESOFT";"Global";"Scope 1+2 (location-based)";1
"William Tools Co., Ltd.";"Global";"Scope 1";1
"WIMMER SOLUTIONS CORPORATION";"Global";"Scope 1+2 (location-based)";1
"Windstream Corporation";"Global";"Scope 1";1
"Windstream Corporation";"Global";"Scope 2 (location-based)";2
"Windstream Corporation";"Global";"Scope 3: Business travel";1
"WING FAT";"Global";"Scope 1";1
"WINSAFE TECHNOLOGIES";"Global";"Scope 1";1
"WINSTON SUPPORT SERVICES NJ";"Global";"Scope 2 (location-based)";1
"WINTEK TOOLS CO., LTD.";"Global";"Scope 1";1
"WINTEK TOOLS CO., LTD.";"Global";"Scope 2 (location-based)";1
"Wipro";"Global";"Scope 1+2 (location-based)";2
"Wipro";"Global";"Scope 3 (upstream & downstream)";2
"WISDOM WISE ENTERPRISES LTD.";"Global";"Scope 2 (location-based)";1
"Wistron Corp";"Global";"Scope 1+2 (location-based)";1
"Wiwynn Corporation";"Global";"Scope 1+2 (location-based)";1
"WKW AUTOMOTIVE GRUPPE";"Global";"Scope 1+2 (location-based)";1
"WM Morrison Supermarkets Plc";"Global";"Scope 1+2 (location-based)";1
"Wolters Kluwer";"Global";"Scope 3: Business travel";1
"Wood Plc";"Global";"Scope 1+2 (market-based)";1
"Woolworths Limited";"Global";"Scope 1";1
"Woolworths Limited";"Global";"Scope 1+2 (location-based)";1
"Workspace Group";"Global";"Scope 1";1
"Workspace Group";"Global";"Scope 1+2 (location-based)";1
"Workspace Group";"Global";"Scope 2 (location-based)";1
"Workspace Group";"Global";"Scope 2 (market-based)";1
"World Bank Group";"Global";"Scope 1+2 (location-based)";1
"Worldline SA";"Global";"Other, please specify: Scope 1+ Scope 2 (location & market-based) + Scope 3A";1
"Worldline SA";"Global";"Other, please specify: Scope 1+ Scope 2 (Location and market-based) + Scope 3A";1
"Worley";"Global";"Scope 1+2 (location-based)";1
"WSP";"Global";"Other, please specify: Scope 1+2 (market-based)+3 (business travel)";3
"WSP";"Global";"Other, please specify: Scope 1+2 (market -based)+3 (business travel)";1
"WSP";"Global";"Other, please specify: Scope 2 (market-based) + 3 (business travel)";2
"WSP";"Global";"Scope 2 (market-based)";1
"WSP";"Global";"Scope 3: Business travel";1
"Wyndham Hotels & Resorts";"Global";"Scope 1+2 (market-based)";1
"Xerox Corporation";"Global";"Other, please specify: Scope 1+2 (mkt) from energy consumption";1
"Xerox Corporation";"Global";"Scope 1+2 (location-based)";1
"Xerox Corporation";"Global";"Scope 1+2 (market-based)";1
"Xerox Corporation";"Global";"Scope 3 (upstream & downstream)";1
"Xiamen Honglu Tungsten Molybdenum Industry Co, LTD.";"Global";"Scope 1+2 (location-based)";1
"XIAN OZ TELECOM";"Global";"Scope 1";1
"XINCHANG COUNTY XRKOBO MACHINE";"Global";"Scope 1";1
"Yakjin Trading Corp";"Global";"Scope 1+2 (location-based)";1
"Yakult Honsha Co Ltd.";"Global";"Scope 1+2 (location-based)";1
"Yamacs Corporation";"Global";"Scope 1";1
"Yamacs Corporation";"Global";"Scope 2 (market-based)";1
"YAMADA MANUFACTURING CO. LTD.";"Global";"Scope 1+2 (location-based)";1
"Yamaha Motor Co., Ltd.";"Global";"Scope 1+2 (market-based)";2
"Yamashita Printing Carton Box Corporation";"Global";"Scope 1+2 (location-based)";2
"Yamato Holdings Co., Ltd.";"Global";"Scope 1+2 (market-based)";1
"Yangzhou Fuping Living Supplies Factory";"Global";"Scope 1";1
"YANGZHOU SHENGYE MACHINERY";"Global";"Scope 1";1
"YAPI VE KREDİ BANKASI A.Ş.";"Global";"Scope 1+2 (location-based)";1
"YI CHENG PARER.CO., LTD.";"Global";"Scope 1";1
"YI CHENG PARER.CO., LTD.";"Global";"Scope 2 (location-based)";1
"YI LI SHA HARDWARE & PLASTIC PROD";"Global";"Scope 1";1
"YI LI SHA HARDWARE & PLASTIC PROD";"Global";"Scope 2 (location-based)";1
"YKK";"Global";"Scope 1+2 (market-based)";1
"Yokogawa Electric Corporation";"Global";"Scope 1+2 (market-based)";2
"Yotrio Group";"Global";"Scope 1";1
"YOUR SHOW ENTERPRISE CO., LTD.";"Global";"Scope 1";1
"YOUR SHOW ENTERPRISE CO., LTD.";"Global";"Scope 2 (location-based)";1
"Yuanta Financial Holdings";"Global";"Scope 1+2 (location-based)";4
"Yue Wah";"Global";"Scope 1+2 (location-based)";1
"Yuhuan Baojie Machinery Co Ltd (GVG)";"Global";"Scope 2 (location-based)";1
"Yum! Brands, Inc.";"Global";"Scope 1+2 (location-based)";1
"YUNG CHI INDUSTRY CO., LTD.";"Global";"Scope 1";1
"YUNG CHI INDUSTRY CO., LTD.";"Global";"Scope 2 (location-based)";1
"YUNG CHI INDUSTRY CO., LTD.";"Global";"Scope 3: Employee commuting";1
"Yunus";"Global";"Scope 1";1
"Zalando SE";"Global";"Scope 1+2 (market-based)";1
"ZEOBUILDER Co., Ltd";"Global";"Scope 1+2 (location-based)";1
"Zeon Corporation";"Global";"Scope 1+2 (market-based)";1
"ZhangJiaGang Sunrise Textile Co";"Global";"Scope 1+2 (location-based)";1
"Zhejiang Double Arrow Rubber Co., Ltd.";"Global";"Scope 2 (location-based)";1
"ZHEJIANG FORE MACHINERY & ELECTRONIC CO., LTD.";"Global";"Scope 1+2 (location-based)";1
"ZHEJIANG JI CHUANG INDUSTRY AND TRADE CO.,LTD.";"Global";"Scope 1";1
"ZHEJIANG LONGTAI MACHINERY AND ELECTRONIC CO.,LTD.";"Global";"Scope 2 (location-based)";1
"ZHEJIANG LONGTIE PRECISION PLASTICS CO.,LTD.";"Global";"Scope 2 (location-based)";1
"ZHEJIANG PRULDE ELECTRIC APPLIANCE CO. LTD";"Global";"Scope 2 (location-based)";1
"ZHEJIANG YAT ELECTRICAL APPLIANCE CO., LTD.";"Global";"Scope 1+2 (location-based)";1
"ZHEJIANG YIDA ELECTRIC APPLIANCE CO., LTD.";"Global";"Scope 2 (location-based)";1
"ZHONGSHAN SHANGYANG TECHNOLOGY";"Global";"Scope 1";1
"Zhongshan Tender Electric Appliance Co.,Ltd.";"Global";"Scope 1";1
"ZIM Shipping";"Global";"Scope 1+2 (location-based)";1
"ZIMAG TECHNOLOGY CO., LTD.";"Global";"Scope 1";1
"ZIMAG TECHNOLOGY CO., LTD.";"Global";"Scope 2 (location-based)";1
"ZIMAG TECHNOLOGY CO., LTD.";"Global";"Scope 3: Business travel";1
"ZIMAG TECHNOLOGY CO., LTD.";"Global";"Scope 3: Employee commuting";1
"ZIMAG TECHNOLOGY CO., LTD.";"Global";"Scope 3: Waste generated in operations";1
"Zimmer Biomet Holdings, Inc.";"Global";"Scope 1+2 (market-based)";1
"ZORLU ENERJİ ELEKTRİK ÜRETİM A.Ş.";"Global";"Scope 1+2 (location-based)";1
"ZOTEQ";"Global";"Scope 2 (location-based)";1
