"company_name";"Scope_short";"Target year";"Base year";"count_branches";"sum_percent_alloc";"remaing";"perc_from_closest_number"
"ICF International";"S12M";2025;2013;6;1;0;0
"ICF International";"S12M";2025;2018;6;1;0;0
"ICHIKOH INDUSTRIES.LTD.";"S1";2020;2007;5;0;0;NA
"ICHIKOH INDUSTRIES.LTD.";"S2M";2020;2007;5;0;0;NA
"ICL";"S12L3";2020;2008;2;1;0;0
"ICL";"S12M3";2030;2008;2;1;0;0
"Icon PLC";"S2L";2030;2018;36;1;1;0.000000000000000222044604925031
"IGM Financial Inc.";"S12M";2020;2013;1;0;0;NA
"IGM Financial Inc.";"S12M";2036;2013;1;0;0;NA
"IHI Corporation";"S12M";2030;2013;8;0.919453873900097;0.919453873900097;0.0876021390374333
"IHS Markit Ltd.";"S2M";2020;2016;28;0;0;NA
"IINO KAIUN KAISHA, LTD";"S1";2050;2008;2;1;0;0
"IMA SpA";"S2M";2022;2013;4;0.99430935343726;0.99430935343726;0.00572321535854781
"IMA SpA";"S2M";2022;2017;4;0.99430935343726;0.99430935343726;0.00572321535854781
"Impala Platinum Holdings";"S1";2020;2017;2;1;0;0
"Impala Platinum Holdings";"S2L";2020;2008;2;1;1;0.000000000000000222044604925031
"Impala Platinum Holdings";"S2L";2030;2015;2;1;0;0
"Impala Platinum Holdings";"S2L";2040;2015;2;1;0;0
"Impax Asset Management Group plc";"S2M";2030;2019;3;1;0;0
"Imperial Brands";"S12L";2030;2017;36;0.953462102844353;0.953462102844353;0.0488093832117875
"Imperial Brands";"S3";2023;2017;36;0;0;NA
"Imperial Brands";"S3";2030;2017;36;0;0;NA
"INDFRAG LTD (GROUP)";"S2L";2025;2020;1;1;0;0
"Inditex";"S12M";2030;2018;2;0;0;NA
"Inditex";"S3";2030;2018;2;0;0;NA
"INDO COUNT INDUSTRIES L";"S12L";2025;2018;1;0;0;NA
"INDRA";"S12M";2020;2013;20;0.748757218177253;0.748757218177253;0.33554639036985
"INDRA";"S12M";2030;2013;20;0.748757218177253;0.748757218177253;0.33554639036985
"Informa plc";"S12M";2030;2017;36;0.999961254002803;0.999961254002803;0.0000387474985072966
"Informa plc";"S3";2030;2017;36;0;0;NA
"Infosys Limited";"S12L";2022;2008;3;0.999435605997105;0.999435605997105;0.000564712723369443
"Infosys Limited";"S12L";2036;2008;3;0.999435605997105;0.999435605997105;0.000564712723369443
"Infraestructura Energetica Nova S.A.B. de C.V.";"S1";2030;2019;1;0.999999574002388;0.999999574002388;0.000000425997793485067
"ING Group";"S12L3";2020;2014;3;1;0.000000000000000222044604925031;0.000000000000000222044604925031
"ING Group";"S12L3";2025;2014;3;1;0.000000000000000222044604925031;0.000000000000000222044604925031
"ING Group";"S12M3";2040;2014;3;0;0;NA
"Ingenico";"S2L";2023;2018;32;1;0.000000000000000444089209850063;0.000000000000000444089209850063
"Ingka Holding B.V.";"S12M";2030;2016;34;1;0.000000000000000222044604925031;0.000000000000000222044604925031
"Ingka Holding B.V.";"S12X3";2030;2016;34;1;0.000000000000000444089209850063;0.000000000000000444089209850063
"Ingram Micro Inc.";"S12L";2020;2016;4;1;0;0
"Inmarsat";"S12M";2025;2019;12;0.573400605924861;0.573400605924861;0.743981414855779
"Innolux Corporation";"S2L";2025;2020;2;1;0;0
"Innolux Corporation";"S3";2020;2019;2;0;0;NA
"Inpex Corporation";"S12M";2020;2013;5;0;0;NA
"Inscape Corporation";"S12L";2025;2015;2;1.0000553709856;0.0000553709856030427;0.0000553679198267432
"Insurance Australia Group";"S12L";2020;2018;6;0.999002378942522;0.999002378942522;0.000998617299123872
"Insurance Australia Group";"S12L";2025;2018;6;0.999002378942522;0.999002378942522;0.000998617299123872
"Insurance Australia Group";"S12L";2030;2018;6;0.999002378942522;0.999002378942522;0.000998617299123872
"Insurance Australia Group";"S2L";2050;2018;6;0.999965649903819;0.999965649903819;0.0000343512761502573
"Intercontinental Hotels Group";"S12L3";2030;2018;3;0.999999211707717;0.999999211707717;0.00000078829290450777
"Intermediate Capital Group";"S12M";2030;2019;9;0;0;NA
"International Business Machines (IBM)";"S12L3";2025;2005;4;0.999999999999999;0.999999999999999;0.000000000000000666133814775094
"International Consolidated Airlines Group, S.A.";"S12M";2030;2019;6;0.995458608465583;0.995458608465583;0.00456210986152139
"International Consolidated Airlines Group, S.A.";"S12M";2050;2019;6;0.995458608465583;0.995458608465583;0.00456210986152139
"International Flavors & Fragrances Inc.";"S12M";2025;2015;4;2;0;0
"International Paper Company";"S12L";2020;2010;2;0.999992665341538;0.999992665341538;0.00000733471225955462
"Intesa Sanpaolo S.p.A";"S1";2022;2012;14;1;0.000000000000000444089209850063;0.000000000000000444089209850063
"Intesa Sanpaolo S.p.A";"S12L";2022;2012;14;1;0.000000000000000444089209850063;0.000000000000000444089209850063
"Intesa Sanpaolo S.p.A";"S12L";2037;2012;14;1;0.000000000000000444089209850063;0.000000000000000444089209850063
"Intesa Sanpaolo S.p.A";"S12M";2022;2012;28;1.99999973712694;0.999999737126943;0.000000131436545869335
"Intesa Sanpaolo S.p.A";"S12M";2037;2012;28;1.99999973712694;0.999999737126943;0.000000131436545869335
"Intesa Sanpaolo S.p.A";"S3";2022;2012;28;0;0;NA
"Intuit Inc.";"S12L3";2050;2012;5;1.00002281021898;0.0000228102189785417;0.0000228096986842896
"Intuit Inc.";"S12M";2025;2012;5;0;0;NA
"Intuit Inc.";"S12M3";2025;2012;5;0;0;NA
"Inventec Co Ltd";"S12L";2025;2015;4;1.00000005774435;0.0000000577443455274107;0.0000000577443421967416
"Investor AB";"S12M";2030;2016;1;0;0;NA
"Investor AB";"S3";2030;2016;1;0;0;NA
"Ipsen";"S12L";2020;2016;6;1;0.000000000000000666133814775094;0.000000000000000666133814775094
"Ipsen";"S12L";2025;2019;6;1;0.000000000000000666133814775094;0.000000000000000666133814775094
"Iren SpA";"S12M";2030;2019;1;0;0;NA
"Iren SpA";"S12M";2035;2019;1;0;0;NA
"Iron Mountain Inc.";"S12M3";2025;2016;5;1.00139349947976;0.00139349947976042;0.00139156034114896
"Isetan Mitsukoshi Holdings Ltd.";"S12M";2031;2014;1;1;0;0
"Isetan Mitsukoshi Holdings Ltd.";"S12M";2051;2019;1;1;0;0
"ISG plc";"S12M";2030;2015;2;0;0;NA
"ISG plc";"S12M";2050;2015;2;0;0;NA
"Islam Garments Ltd";"S1";2025;2017;1;0;0;NA
"ISS";"S2L";2021;2017;47;1.18197573656846;0.181975736568457;0.153958944281525
"Isuzu Motors Limited";"S12M";2023;2016;2;1;0;0
"Isuzu Motors Limited";"S12M3";2050;2016;2;1;0;0
"Italgas";"S1";2020;2015;1;1;0;0
"Itaú Unibanco Holding S.A.";"S1";2021;2018;4;0.999991853058806;0.999991853058806;0.00000814700756679443
"Itaú Unibanco Holding S.A.";"S2L";2021;2018;4;0.999992455095817;0.999992455095817;0.00000754496110899616
"Itaúsa S.A.";"S1";2021;2018;4;1.00000002914549;0.0000000291454906875543;0.0000000291454897993759
"Itaúsa S.A.";"S1";2025;2012;4;1.00000002914549;0.0000000291454906875543;0.0000000291454897993759
"Itaúsa S.A.";"S2L";2021;2018;4;0.99999289754588;0.99999289754588;0.00000710250456514849
"Ito En, Ltd.";"S12M";2030;2018;1;1;0;0
"ITV";"S12M";2030;2019;14;0.485103236639453;0.485103236639453;1
"ITV";"S3";2030;2019;14;0;0;NA
"IWIS MOTORSYSTEME";"S1";2020;2017;1;0;0;NA
"IWIS MOTORSYSTEME";"S2L";2020;2017;1;0;0;NA
"IWIS MOTORSYSTEME";"S2M";2020;2017;1;0;0;NA
"IWIS MOTORSYSTEME";"S3";2020;2018;3;0;0;NA
"J MURPHY & SONS LTD";"S12L";2020;2009;1;1;0;0
"J Sainsbury Plc";"S12M";2030;2006;6;0.999999577055744;0.999999577055744;0.000000422944435030104
"J Sainsbury Plc";"S12M";2050;2006;6;0.999999577055744;0.999999577055744;0.000000422944435030104
"J Sainsbury Plc";"S12M3";2040;2020;6;0.999999577055744;0.999999577055744;0.000000422944435030104
"J. Front Retailing Co., Ltd.";"S12M";2030;2017;5;1;0.000000000000000222044604925031;0.000000000000000222044604925031
"J. Front Retailing Co., Ltd.";"S12M";2050;2017;5;1;0.000000000000000222044604925031;0.000000000000000222044604925031
"J. Front Retailing Co., Ltd.";"S3";2030;2017;5;0;0;NA
"Jacobs Engineering Group Inc.";"S3";2022;2019;4;0;0;NA
"Japan Airlines Corporation";"S1";2050;2019;4;0.995276282544215;0.995276282544215;0.0047461368653432
"Japan Airlines Corporation";"S2M";2030;2010;1;0;0;NA
"Japan Post Holdings";"S12M";2030;2016;1;1;0;0
"Japan Retail Fund Investment";"S12L";2030;2015;1;1;0;0
"Japan Tobacco Inc.";"S12M";2030;2015;5;1;0.000000000000000444089209850063;0.000000000000000444089209850063
"Japan Tobacco Inc.";"S3";2030;2015;5;0;0;NA
"JCDecaux SA.";"S2L";2020;2012;59;1.00214552275801;0.00214552275800806;0.00214092934537424
"JENEX Co., LTD.";"S12M";2030;2017;1;1;0;0
"Jiashan Tailuo Manufacture Industry";"S3";2020;2019;1;0;0;NA
"JINHUA JINGYAN MECHANICAL AND";"S12L";2022;2019;2;0;0;NA
"JINHUA JINSHUN TOOLS CO LTD";"S2L";2021;2019;1;1;0;0
"JINHUA RONGSHENG TOOLS FACTORY";"S2L";2023;2016;1;0;0;NA
"JLL";"S12L";2034;2018;3;0.999993290249673;0.999993290249673;0.00000670979534800331
"JM AB";"S12M";2020;2010;1;1;0;0
"JM AB";"S12M3";2030;2010;1;1;0;0
"Joanne Kveton";"S3";2050;2018;1;0;0;NA
"Johnson & Johnson";"S12M";2020;2010;35;0.998376240847611;0.998376240847611;0.00162640003433046
"Johnson & Johnson";"S12M";2050;2010;35;0.998376240847611;0.998376240847611;0.00162640003433046
"Joinease Industries North America";"S12L";2030;2018;1;1;0;0
"JPMorgan Chase & Co.";"S12M";2020;2005;33;0.989784159783136;0.989784159783136;0.0103212807720645
"JSR Corporation";"S12M";2030;2013;2;0;0;NA
"JTEKT Corporation";"S12M";2030;2013;34;0;0;NA
"Juniper Networks, Inc.";"S12M";2020;2011;5;0.822878954824492;0.822878954824492;0.215245564535413
"Juniper Networks, Inc.";"S12M";2025;2018;5;0.822878954824492;0.822878954824492;0.215245564535413
"Juniper Networks, Inc.";"S12M";2035;2018;5;0.822878954824492;0.822878954824492;0.215245564535413
"Juniper Networks, Inc.";"S3";2025;2015;6;0;0;NA
"JWU SHENG ENTERPRISE CO LTD";"S12L";2030;2018;1;1;0;0
"JWU SHENG ENTERPRISE CO LTD";"S3";2023;2018;1;0;0;NA
"JWU SHENG ENTERPRISE CO LTD";"S3";2030;2018;1;0;0;NA
"Kagome Co., Ltd.";"S12M";2030;2016;7;0.987102662242566;0.987102662242566;0.0130658524698262
"Kagome Co., Ltd.";"S12M";2050;2016;7;0.987102662242566;0.987102662242566;0.0130658524698262
"KAIBO";"S12L";2021;2018;1;1;0;0
"Kajima Corporation";"S12M";2031;2014;2;1.0221043547962;0.0221043547961972;0.0216263189687756
"Kajima Corporation";"S12M";2051;2014;2;1.0221043547962;0.0221043547961972;0.0216263189687756
"Kansai Paint Co., Ltd.";"S1";2021;2013;1;1;0;0
"KAO Corporation";"S12M";2030;2017;4;1;1;0.000000000000000222044604925031
"KAO Corporation";"S12M3";2030;2017;4;1;1;0.000000000000000222044604925031
"Kawasaki Heavy Industries, Ltd.";"S12M";2030;2013;5;0;0;NA
"Kawasaki Kisen Kaisha, Ltd.";"S2L";2020;2019;5;1;0;0
"KB Financial Group";"S12L";2030;2017;1;1;0;0
"KB Financial Group";"S12L";2040;2017;1;1;0;0
"KBC Group";"S12M3";2020;2015;6;0.999999855438916;0.999999855438916;0.000000144561105086538
"KBC Group";"S12M3";2030;2015;12;1.99999971087783;0.999999710877832;0.000000144561105086538
"KBC Group";"S12M3";2040;2015;12;1.99999971087783;0.999999710877832;0.000000144561105086538
"KBC Group";"S12M3";2050;2015;6;0.999999855438916;0.999999855438916;0.000000144561105086538
"KDDI Corporation";"S12M";2030;2013;9;0.882136150149474;0.882136150149474;0.133611857796049
"KDDI Corporation";"S12M";2050;2013;9;0.882136150149474;0.882136150149474;0.133611857796049
"Keihin metal";"S12L3";2023;2013;1;0;0;NA
"Kellogg Company";"S12L";2030;2015;20;1;1;0.000000000000000444089209850063
"Kellogg Company";"S12L";2050;2015;20;1;1;0.000000000000000444089209850063
"Kellogg Company";"S3";2030;2015;20;0;0;NA
"Kellogg Company";"S3";2050;2015;20;0;0;NA
"Kelly Services";"S1";2020;2017;1;1.00037249283668;0.00037249283667995;0.000372354137431086
"Kemira Corporation";"S12M";2030;2018;26;0.990271537622682;0.990271537622682;0.00982403513350727
"Kesko Corporation";"S1";2025;2015;8;1;0.000000000000000444089209850063;0.000000000000000444089209850063
"Kesko Corporation";"S2M";2025;2015;8;1;0.000000000000000222044604925031;0.000000000000000222044604925031
"Kewpie Corporation";"S12M";2021;2013;1;1;0;0
"Kewpie Corporation";"S12M";2030;2013;1;1;0;0
"KeyCorp";"S12L";2030;2016;1;0;0;NA
"KeyCorp";"S12L";2050;2016;1;0;0;NA
"KEYSTONE ELECTRICAL (ZHEJIANG)";"S2L";2022;2019;1;1;0;0
"Kia Motors Corp";"S12L";2025;2016;6;1;0.000000000000000666133814775094;0.000000000000000666133814775094
"Kia Motors Corp";"S12L";2040;2016;6;1;0.000000000000000666133814775094;0.000000000000000666133814775094
"KIK Custom Products";"S12L";2020;2015;4;1;1;0.000000000000000444089209850063
"Kikkoman Corporation";"S12M";2030;2013;4;0.999994747043898;0.999994747043898;0.00000525298369513649
"Kikkoman Corporation";"S12M";2030;2018;4;0.999994747043898;0.999994747043898;0.00000525298369513649
"Kilroy Realty";"S12L";2050;2017;1;1;0;0
"Kilroy Realty";"S3";2050;2017;1;0;0;NA
"Kimball Electronics";"S2L";2020;2019;18;1.56706505997351;0.567065059973508;0.276271197083426
"Kimball Electronics";"S3";2020;2019;18;0;0;NA
"Kimco Realty";"S12L";2020;2015;2;0;0;NA
"Kindred Group";"S12M";2023;2018;4;0.21619399917797;0.21619399917797;1
"Kindred Group";"S3";2023;2018;4;0;0;NA
"KING MOUNT INTERNATIONAL";"S12L";2023;2017;1;0;0;NA
"KING TEAM CO., LTD.";"S2L";2030;2018;1;1;0;0
"KING TEAM CO., LTD.";"S3";2030;2018;1;0;0;NA
"Kingfisher";"S12M";2025;2016;3;0.999997220600906;0.999997220600906;0.00000277940681892019
"Kingspan Group PLC";"S12M";2025;2017;27;0.998817675747574;0.998817675747574;0.00118372379778053
"Kingspan Group PLC";"S12M";2050;2013;27;0.998817675747574;0.998817675747574;0.00118372379778053
"Kingspan Group PLC";"S2M";2020;2013;27;1;1;0.000000000000000222044604925031
"Kingspan Group PLC";"S3";2025;2017;27;0;0;NA
"KION GROUP AG";"S12L";2027;2017;11;1;1;0.000000000000000444089209850063
"KION GROUP AG";"S12M";2027;2017;11;0.999999948674785;0.999999948674785;0.0000000513252174094703
"KION GROUP AG";"S3";2027;2017;11;0;0;NA
"Kirin Holdings Co Ltd";"S12M";2030;2015;4;1;1;0.000000000000000444089209850063
"Kirin Holdings Co Ltd";"S12M3";2050;1990;9;1;0;0
"Kirin Holdings Co Ltd";"S3";2030;2015;4;0;0;NA
"Kiwi Property Group";"S12L3";2020;2012;1;1;0;0
"Kiwi Property Group";"S12L3";2025;2012;1;1;0;0
"Kiwi Property Group";"S12L3";2030;2012;1;1;0;0
"Kiwi Property Group";"S12L3";2050;2012;1;1;0;0
"Klabin S/A";"S1";2022;2004;1;1;0;0
"Klabin S/A";"S3";2020;2017;2;0;0;NA
"Klepierre";"S12M";2030;2017;14;1;0;0
"Klepierre";"S3";2030;2017;14;0;0;NA
"Klepierre";"SX";2030;2017;14;0;0;NA
"Klövern";"S12M3";2025;2018;1;1;0;0
"Kobayashi Pharmaceutical Co., Ltd.";"S12M";2030;2017;1;0;0;NA
"Kohl's Corporation";"S12L";2020;2008;1;1;0;0
"Kohl's Corporation";"S12M";2025;2014;1;1;0;0
"Kokuyo Co., Ltd.";"S12M";2030;2013;7;1;0.000000000000000444089209850063;0.000000000000000444089209850063
"KOL DONE CORPORATION";"S12L";2030;2019;1;1;0;0
"Kolon Industries, Inc.";"S12L";2030;2016;1;1;0;0
"Komatsu Ltd.";"S3";2030;2012;13;0;0;NA
"Kone Oyj";"S12M";2022;2017;4;1;1;0.000000000000000444089209850063
"Kone Oyj";"S12M";2030;2018;4;0.520818630910375;0.520818630910375;0.920054200542002
"Kongsberg Gruppen ASA";"S12L3";2020;2015;15;0.930455944231614;0.930455944231614;0.0747419114247438
"Konica Minolta, Inc.";"S12L3";2030;2005;4;1;0;0
"Konica Minolta, Inc.";"S12L3";2050;2005;4;1;0;0
"Koninklijke DSM";"S12M";2030;2016;6;0.999828796438965;0.999828796438965;0.000171232876712946
"Koninklijke KPN NV (Royal KPN)";"S1";2030;2010;1;1;0;0
"Koninklijke KPN NV (Royal KPN)";"S12L";2030;2010;1;1;0;0
"Koninklijke KPN NV (Royal KPN)";"S12M";2050;2010;1;1;0;0
"Koninklijke KPN NV (Royal KPN)";"S3";2025;2014;1;0;0;NA
"Koninklijke KPN NV (Royal KPN)";"S3";2040;2014;1;0;0;NA
"Koninklijke Philips NV";"S12M";2025;2015;10;0.934249736233823;0.934249736233823;0.0703776102000646
"Koninklijke Philips NV";"S12M";2040;2015;10;0.934249736233823;0.934249736233823;0.0703776102000646
"Koninklijke Philips NV";"S3";2025;2017;6;0;0;NA
"Koninklijke Philips NV";"S3";2040;2017;6;0;0;NA
"KORDSA TEKNİK TEKSTİL A.Ş.";"S12L";2025;2018;5;0.99999997639744;0.99999997639744;0.0000000236025605726553
"KORDSA TEKNİK TEKSTİL A.Ş.";"S12L";2034;2018;5;0.99999997639744;0.99999997639744;0.0000000236025605726553
"Korea District Heating Corp.";"S12L";2026;2012;1;0;0;NA
"Korea East-West Power";"S12L";2030;2012;1;0;0;NA
"Korea Electric Power Corp";"S12L";2020;2007;1;0;0;NA
"Korea South-East Power";"S12L";2030;2011;1;0;0;NA
"Korea Western Power";"S12L";2030;2017;1;1;0;0
"Korean Air Lines Co Ltd";"S1";2021;2019;5;1;1;0.000000000000000222044604925031
"KOSE Corporation";"S12M";2031;2019;12;0.999999958567428;0.999999958567428;0.0000000414325738162802
"KOSE Corporation";"S12M";2051;2019;12;0.999999958567428;0.999999958567428;0.0000000414325738162802
"KPMG UK";"S12M";2030;2017;1;1;0;0
"KPMG UK";"S3";2030;2017;1;0;0;NA
"Kroger";"S12M";2030;2018;1;1;0;0
"Krueger International, Inc";"S12L";2021;2011;2;0.999999645848584;0.999999645848584;0.000000354151541426262
"KT Corporation";"S12L";2030;2007;1;1;0;0
"KT Corporation";"S12L";2040;2007;1;1;0;0
"Kubota Corporation";"S12M";2030;2014;31;0;0;NA
"Kumagai Gumi Co Ltd";"S12L";2021;2014;7;0.999815029690217;0.999815029690217;0.000185004530128596
"Kumagai Gumi Co Ltd";"S12L";2031;2014;7;0.999815029690217;0.999815029690217;0.000185004530128596
"Kumagai Gumi Co Ltd";"S12L";2051;2014;7;0.999815029690217;0.999815029690217;0.000185004530128596
"Kumba Iron Ore";"S12L";2020;2016;1;1;0;0
"KUN SHAN RIHUI";"S1";2029;2018;1;0;0;NA
"Kyocera Corporation";"S12L";2031;2014;2;0.999999127583117;0.999999127583117;0.0000008724176441266
"Kyocera Corporation";"S12L3";2031;2014;2;0.999999127583117;0.999999127583117;0.0000008724176441266
"L'Oréal";"S12M";2020;2005;34;0;0;NA
"L'Oréal";"S12M";2020;2016;57;0.99794105437941;0.99794105437941;0.00206319362406693
"L'Oréal";"S12M";2025;2016;57;0.99794105437941;0.99794105437941;0.00206319362406693
"L'Oréal";"S12M3";2020;2015;40;0.968466815345962;0.968466815345962;0.032559902057949
"L'Oréal";"S12M3";2030;2016;57;0.99794105437941;0.99794105437941;0.00206319362406693
"L3Harris Technologies INC";"S12L";2025;2017;14;1.00000285895625;0.00000285895625240506;0.00000285894807883214
"L3Harris Technologies INC";"S12L";2025;2019;14;1.00000285895625;0.00000285895625240506;0.00000285894807883214
"La Banque Postale";"S12M";2022;2016;1;1;0;0
"La Banque Postale";"S12M3";2020;2013;1;1;0;0
"La Poste";"S12L3";2020;2013;20;0.999897290332219;0.999897290332219;0.000102720218140506
"La Poste";"S12L3";2025;2013;20;0.999897290332219;0.999897290332219;0.000102720218140506
"Laboratory Corporation of America Holdings";"S12M";2020;2014;6;1.00000686968887;0.00000686968887175787;0.00000686964167950777
"Lam Research Corp.";"S12M";2025;2019;3;1;1;0.000000000000000222044604925031
"Lancer-Hoshizaki";"S12L";2024;2018;2;0.512402909484025;0.512402909484025;0.951589230839792
"LANCHAM INTERNATIONAL TRADE CO., LIMITED";"S1";2022;2018;1;0;0;NA
"Landsec";"S12L3";2030;2014;1;1;0;0
"Landsvirkjun";"S1";2026;2008;1;1;0;0
"Landsvirkjun";"S1";2030;2008;2;2;0;0
"Landsvirkjun";"S3";2030;2018;2;0;0;NA
"LANXESS AG";"S12M";2025;2018;18;1;0.000000000000000222044604925031;0.000000000000000222044604925031
"LANXESS AG";"S12M";2030;2018;18;1;0.000000000000000222044604925031;0.000000000000000222044604925031
"LANXESS AG";"S12M";2040;2018;18;1;0.000000000000000222044604925031;0.000000000000000222044604925031
"Las Vegas Sands Corporation";"S1";2030;2015;3;0.999999999999999;0.999999999999999;0.000000000000000666133814775094
"Las Vegas Sands Corporation";"S12L";2021;2015;3;1;0;0
"Las Vegas Sands Corporation";"S12M";2025;2018;3;1;0;0
"LCARE MEXICANA SRL DE CV";"S12L";2022;2017;1;0;0;NA
"LCARE MEXICANA SRL DE CV";"S2M";2022;2017;1;0;0;NA
"Legal and General";"S12L3";2030;2019;3;0.31821352605627;0.31821352605627;1
"LEGRAND";"S1";2030;2016;55;0.999999999999999;0.999999999999999;0.000000000000000666133814775094
"LEGRAND";"S2M";2030;2016;55;1;0;0
"Leidos";"S12M";2020;2010;15;0.977603299804617;0.977603299804617;0.0229098042118507
"Lenovo Group";"S12M";2030;2019;9;0.99999620469353;0.99999620469353;0.00000379532087491086
"Leonardo";"S12M";2024;2019;10;1;0.000000000000000222044604925031;0.000000000000000222044604925031
"LES ETIQUETTES HAAS";"S1";2020;2020;1;1;0;0
"LES ETIQUETTES HAAS";"S2M";2020;2020;1;0;0;NA
"Lever Style Inc.";"S1";2021;2018;1;0;0;NA
"Levi Strauss & Co.";"S12M";2025;2016;3;1;0.000000000000000888178419700125;0.000000000000000888178419700125
"Levi Strauss & Co.";"S3";2025;2016;3;0;0;NA
"Lexmark International, Inc.";"S12L";2025;2015;53;0.974063394973567;0.974063394973567;0.0266272248400599
"Lexmark International, Inc.";"S12L";2030;2015;53;0.974063394973567;0.974063394973567;0.0266272248400599
"LG";"S12L";2020;2009;1;1;0;0
"LG";"S12L";2030;2018;1;1;0;0
"LG";"S12L";2050;2018;1;1;0;0
"LG Chem Ltd";"S12L";2020;2014;2;0.999998568763404;0.999998568763404;0.00000143123864448924
"LG Chem Ltd";"S12L";2050;2019;6;1;0.000000000000000222044604925031;0.000000000000000222044604925031
"LG Display";"S12L";2022;2014;3;1.00000012562659;0.000000125626594016381;0.000000125626578251214
"LG Display";"S12L";2030;2014;3;1.00000012562659;0.000000125626594016381;0.000000125626578251214
"LG Display";"S12L";2045;2014;3;1.00000012562659;0.000000125626594016381;0.000000125626578251214
"LG Electronics";"S12L";2030;2017;32;2;0.00000000000000133226762955019;0.000000000000000666133814775094
"LG Electronics";"S12L";2035;2017;32;2;0.00000000000000133226762955019;0.000000000000000666133814775094
"LG Innotek";"S12L";2030;2010;6;1;0.000000000000000444089209850063;0.000000000000000444089209850063
"LG Innotek";"S12L";2040;2010;6;1;0.000000000000000444089209850063;0.000000000000000444089209850063
"LG Uplus";"S12L";2030;2015;1;1;0;0
"LG Uplus";"S12L";2040;2015;1;1;0;0
"Liberty Global plc";"S12L";2030;2019;8;1.00000391201105;0.00000391201104710248;0.00000391199574334422
"Liberty Global plc";"S12L";2050;2012;8;1.00000391201105;0.00000391201104710248;0.00000391199574334422
"Liberty Holdings Ltd (incorporating Liberty Life Group Ltd)";"S12L3";2030;2018;1;1;0;0
"LIHUA COLOR PRINTED COMPANY LTD";"S12L";2020;2019;1;0;0;NA
"Lion Corporation";"S12L3";2030;2018;8;1;0.000000000000000222044604925031;0.000000000000000222044604925031
"Lion Corporation";"S12M";2020;1990;8;1;0.00000000000000111022302462516;0.00000000000000111022302462516
"Lion Corporation";"S3";2020;1990;8;0;0;NA
"LITENS AUTOMOTIVE PARTNER";"S12L";2020;2014;6;1;0;0
"LIXIL Group Corporation";"S12M";2030;2015;14;0.999990660871901;0.999990660871901;0.00000933921531953708
"LIXIL Group Corporation";"S3";2030;2015;14;0;0;NA
"Lloyds Banking Group";"S12L";2020;2009;2;1;0.000000000000000444089209850063;0.000000000000000444089209850063
"Lloyds Banking Group";"S12L";2030;2009;2;1;0.000000000000000444089209850063;0.000000000000000444089209850063
"Lloyds Banking Group";"S12L";2050;2009;2;1;0.000000000000000444089209850063;0.000000000000000444089209850063
"Lloyds Banking Group";"S3";2020;2009;4;0;0;NA
"Lloyds Banking Group";"S3";2030;2009;4;0;0;NA
"Lloyds Banking Group";"S3";2050;2009;4;0;0;NA
"Loblaw Companies Limited";"S12L3";2020;2011;1;1;0;0
"Loblaw Companies Limited";"S12L3";2030;2011;2;2;0;0
"Lockheed Martin Corporation";"S12L";2020;2010;4;1;1;0.000000000000000222044604925031
"Lockton Companies LLP";"S1";2023;2018;2;1;0;0
"Logitech Europe S.A.";"S12M";2030;2018;40;0.428248508248509;0.428248508248509;1
"Logtek Ltd";"S1";2020;2015;1;1;0;0
"Logtek Ltd";"S1";2024;2019;1;1;0;0
"Logtek Ltd";"S2L";2020;2015;1;1;0;0
"Logtek Ltd";"S3";2024;2019;1;0;0;NA
"Lojas Renner S.A.";"S12L3";2021;2017;2;1.00193308901695;0.00193308901694533;0.00192935939349204
"London Stock Exchange Group";"S12M";2030;2016;9;0.978623348017621;0.978623348017621;0.0218435949087887
"Los Angeles Department of Water and Power";"S1";2030;2015;1;0.998660455910474;0.998660455910474;0.00134134087476689
"Los Angeles Department of Water and Power";"S12L3";2030;1990;1;0;0;NA
"Los Angeles Department of Water and Power";"S12L3";2035;1990;1;0;0;NA
"Los Angeles Department of Water and Power";"S12L3";2050;1990;1;0;0;NA
"Lowe's Companies, Inc.";"S12L";2030;2016;4;1.00000038126887;0.000000381268870919271;0.000000381268725591077
"LPP S.A.";"S12M";2025;2019;18;0.999972418168152;0.999972418168152;0.0000275825926265849
"Luckytown";"S2L";2040;2018;1;0;0;NA
"Lululemon Athletica Inc.";"S12M";2030;2018;7;0.859648398146283;0.859648398146283;0.163266286724161
"LUN-YUAN ENTERPRISE CO., LTD.";"S1";2030;2018;1;1;0;0
"LUN-YUAN ENTERPRISE CO., LTD.";"S3";2030;2018;1;0;0;NA
"Lundbeck A/S";"S12M";2026;2016;3;1;0;0
"Lundbeck A/S";"S12M";2035;2016;3;1;0;0
"Lundin Energy AB";"S12L3";2030;2019;1;1;0;0
"LVMH";"S12M";2020;2013;62;1.00254281474351;0.00254281474351226;0.00253636523659373
"M & X UTILITY";"S2L";2025;2018;1;0;0;NA
"Mace Ltd";"S12M";2022;2017;16;0.311092641714479;0.311092641714479;1
"Mace Ltd";"S3";2022;2017;16;0;0;NA
"Macerich Co.";"S12L3";2025;2015;1;1;0;0
"Macerich Co.";"S12L3";2030;2015;1;1;0;0
"Macerich Co.";"S12L3";2035;2015;1;1;0;0
"Macerich Co.";"S2M";2020;2013;1;1;0;0
