"account_id";"BY";"MRY";"TR";"TY";"source_year";"BY_EM";"MRY_EM";"TY_EM";"reduction_achieved";"Timelapsed";"reduction_required";"on_track";"target_year_group";"target_completed";"progress_rate";"maturity";"maturity_remaining";"annual_ambition";"annual_progress";"annual_ambition_a";"annual_progress_a"
"572";7690;2013;2020;50.4;2036;2021;61856.65;43716.05;30680.8984;18140.6;0.304347826086957;9488.27222608696;TRUE;"3";-29.8177708187268;191.189708386785;23;16;4.93241729037572;4.83769976216293;1.86361067617042;4.18954839247564
"573";7702;2018;2021;50;2030;2021;7936;4401;3968;3535;0.25;992;TRUE;"2";-9.83867302885708;356.350806451613;12;9;3.39340727898001;17.8419915630247;1.09318589209523;14.8479502688172
"574";7808;2019;2020;30;2025;2021;57868;45586;40507.6;12282;0.166666666666667;2893.4;TRUE;"1";-11.1402623612513;424.483306836248;6;5;11.1402623612513;21.2241653418124;2.22805247225025;21.2241653418124
"575";7843;2018;2020;10.62;2030;2021;156178;120676;139591.8964;35502;0.166666666666667;2764.3506;TRUE;"2";15.6749448108986;1284.27993178579;12;10;-7.55228719599532;12.0976421207078;-1.56749448108986;11.3658773963042
"576";7843;2018;2020;31.86;2050;2021;156178;120676;106419.6892;35502;0.0625;3109.894425;TRUE;"3";-11.8137084424409;1141.58216158737;32;30;6.09244356413107;12.0976421207078;0.393790281414697;11.3658773963042
"577";7844;2018;2021;30;2030;2021;613835;617140.11;429684.5;-3305.10999999999;0.25;46037.625;FALSE;"2";-30.3748868308041;-7.17914966291156;12;9;11.368390069237;-0.179157575520827;3.3749874256449;-0.179478741572789
"578";7844;2018;2021;6;2022;2021;613835;617140.11;577004.9;-3305.10999999999;0.75;27622.575;FALSE;"1";-6.50341945850838;-11.9652494381859;4;1;2.21657554096589;-0.179157575520827;6.50341945850837;-0.179478741572789
"579";7903;2016;2020;75;2040;2021;80651.5;72580;20162.875;8071.5;0.166666666666667;10081.4375;FALSE;"3";-72.2197919537062;80.0629870492179;24;20;27.4004592478726;2.60175562256192;3.61098959768531;2.50196834528806
"580";7903;2017;2020;40;2030;2021;63690;72580;38214;-8890;0.230769230769231;5879.07692307692;FALSE;"2";-47.3491319922844;-151.214214685717;13;10;19.2513670727834;-4.45163400623563;4.73491319922844;-4.65274506725284
"581";8027;2018;2020;40;2035;2021;5798503;3375327;3479101.8;2423176;0.117647058823529;272870.729411765;TRUE;"3";3.07451100293392;888.030755524314;17;15;-1.52561795080783;23.7043137608088;-0.204967400195596;20.8948413064544
"582";8031;2020;2021;42;2030;2021;18601;15042;10788.58;3559;0.1;781.242;TRUE;"2";-28.2769578513495;455.556664900249;10;9;28.2769578513495;19.1333799258104;3.1418842057055;19.1333799258104
"583";8042;2018;2020;83;2051;2021;66779.17;62775.34;11352.4589;4003.82999999999;0.0606060606060606;3359.19461212121;TRUE;"3";-81.9157349048209;119.190176882063;33;31;57.4744017147564;3.04414771635595;2.64244306144584;2.99781353976097
"584";8042;2018;2020;32.5;2031;2021;66779.17;62775.34;45075.93975;4003.82999999999;0.153846153846154;3338.9585;TRUE;"2";-28.1948297691418;119.912541590439;13;11;15.2620685697024;3.04414771635595;2.56316634264926;2.99781353976097
"585";8054;2011;2020;35;2025;2021;1268164;810187;824306.6;457977;0.642857142857143;285336.9;TRUE;"1";1.7427581533646;160.50395164453;14;5;-0.192156193423298;4.85655506727091;-0.348551630672918;4.01259879111324
"586";8054;2011;2020;100;2050;2021;1268164;810187;0;457977;0.230769230769231;292653.230769231;TRUE;"3";-100;156.491352853416;39;30;100;4.85655506727091;3.33333333333333;4.01259879111324
"587";8055;2019;2020;21;2025;2021;348330;377712;275180.7;-29382;0.166666666666667;12191.55;FALSE;"1";-27.1453647223281;-241.002989775705;6;5;27.1453647223281;-8.43510464214969;5.42907294446562;-8.43510464214969
"588";8055;2019;2020;30;2026;2021;349493;317855;244645.1;31638;0.142857142857143;14978.2714285714;TRUE;"2";-23.0324833650564;211.225975913681;7;6;23.0324833650564;9.05254182487203;3.8387472275094;9.05254182487203
"589";8061;2019;2020;10.91;2025;2021;89328;95490;79582.3152;-6162;0.166666666666667;1624.2808;FALSE;"1";-16.6590059692114;-379.367902397172;6;5;16.6590059692114;-6.89817302525524;3.33180119384229;-6.89817302525524
"590";8061;2019;2020;64.36;2040;2021;89328;95490;31836.4992;-6162;0.0476190476190476;2737.69051428571;FALSE;"3";-66.6598605089538;-225.080226119267;21;20;66.6598605089538;-6.89817302525524;3.33299302544769;-6.89817302525524
"591";8074;2018;2020;50;2050;2021;1283394;1136878;641697;146516;0.0625;40106.0625;TRUE;"3";-43.5562127158763;365.321327667108;32;30;24.8709195556583;5.88108133302695;1.45187375719588;5.70814574479856
"592";8093;2017;2020;100;2050;2021;2873487;2701549;0;171938;0.0909090909090909;261226.090909091;FALSE;"3";-100;65.819612199394;33;30;100;2.0356929611691;3.33333333333333;1.99453370301194
"593";8112;2018;2020;60;2024;2021;18978.24;11581.86;7591.296;7396.38;0.333333333333333;3795.648;TRUE;"1";-34.4552947454036;194.864750366736;6;4;19.0403154313232;21.8801882192149;8.6138236863509;19.4864750366736
"594";8116;2015;2020;25.7;2027;2021;52973;25185;39358.939;27788;0.416666666666667;5672.52541666667;TRUE;"2";56.2792892594798;489.869995440743;12;7;-9.34030612899674;13.8178196457325;-8.03989846563998;10.4913824023559
"595";8116;2015;2020;46.2;2037;2021;52973;25185;28499.474;27788;0.227272727272727;5562.165;TRUE;"3";13.1605082390312;499.589638207425;22;17;-2.5035668327551;13.8178196457325;-0.774147543472422;10.4913824023559
"596";8126;2015;2020;20;2025;2021;14763;12738.3;11810.4;2024.7;0.5;1476.3;TRUE;"1";-7.28433150420384;137.146921357448;10;5;1.50127093654827;2.90712287526412;1.45686630084077;2.74293842714895
"597";8156;2019;2021;50;2025;2021;11592;7145.626;5796;4446.374;0.333333333333333;1932;TRUE;"1";-18.8874424718002;230.143581780538;6;4;9.93748974839765;21.4871116504365;4.72186061795006;19.1786318150449
"598";8162;2020;2020;36;2030;2021;204416;204416;130826.24;0;0;0;TRUE;"2";-36;NA;10;10;100;0;3.6;NA
"599";8167;2019;2021;3;2022;2021;456498.67;305966.73;442803.7099;150531.94;0.666666666666667;9129.9734;TRUE;"1";44.7228297991745;1648.76646847624;3;1;-20.3008020751211;18.1314036821962;-44.7228297991745;16.4876646847624
"600";8187;2017;2020;90;2030;2021;218342;63075;21834.2;155267;0.230769230769231;45347.9538461539;TRUE;"2";-65.3837495045581;342.390310545773;13;10;29.7855214376259;33.8941351036384;6.53837495045581;23.7039445762458
"601";8212;2018;2020;90;2030;2021;1793883;1502751;179388.3;291132;0.166666666666667;269082.45;TRUE;"2";-88.0626730576123;108.194347122973;12;10;65.4495630383816;8.47358417836189;8.80626730576123;8.11457603422297
"602";8212;2018;2020;21;2030;2021;16281583;18107286;12862450.57;-1825703;0.166666666666667;569855.405;FALSE;"2";-28.9653315797851;-320.380044478125;12;10;15.7179328562624;-5.45771738319316;2.89653315797851;-5.60665077836719
"603";8254;2019;2020;28;2030;2021;1131034;1030620;814344.48;100414;0.0909090909090909;28789.9563636364;TRUE;"2";-20.9849915584794;348.781355316084;11;10;20.9849915584794;8.87807086259123;2.09849915584794;8.87807086259122
"604";8254;2019;2020;100;2030;2021;48425;44409;0;4016;0.0909090909090909;4402.27272727273;FALSE;"2";-100;91.225606608157;11;10;100;8.2932369643779;10;8.2932369643779
"605";8254;2019;2020;36.7;2030;2021;1131034;1030620;715944.522;100414;0.0909090909090909;37735.4070909091;TRUE;"2";-30.5326384118298;266.100216589928;11;10;30.5326384118298;8.87807086259123;3.05326384118298;8.87807086259122
"606";8264;2018;2020;50;2030;2021;36307;34596;18153.5;1711;0.166666666666667;3025.58333333333;FALSE;"2";-47.5271707711874;56.5510783044592;12;10;27.5618683090097;2.38472960581676;4.75271707711874;2.35629492935247
"607";8332;2010;2021;45;2030;2021;112830;275205.43;62056.5;-162375.43;0.55;27925.425;FALSE;"2";-77.4508446290467;-581.460908831289;20;9;12.6639267128628;-8.44335529151001;8.60564940322742;-13.082870448704
"608";8332;2010;2021;33;2030;2021;14900000;15650156.86;9983000;-750156.859999999;0.55;2704350;FALSE;"2";-36.2115019721278;-27.7388969623015;20;9;4.00484660226856;-0.447541461421519;4.02350021912532;-0.457691799877974
"609";8370;2016;2021;14;2026;2021;4688461;4796511;4032076.46;-108050;0.5;328192.27;FALSE;"2";-15.9373040111865;-32.9227742018421;10;5;3.41255835983563;-0.456727736072349;3.18746080223729;-0.46091883882579
"610";8391;2011;2021;100;2031;2021;47087.43;45887.12;0;1200.31;0.5;23543.715;FALSE;"2";-100;5.09821835678863;20;10;100;0.257883096328515;10;0.254910917839431
"611";8517;2019;2020;0;2030;2021;86441;79557;86441;6884;0.0909090909090909;0;TRUE;"2";8.65291551969027;Inf;11;10;-8.65291551969027;7.96381346814591;-0.865291551969029;7.9638134681459
"612";8517;2020;2020;6;2025;2021;67299;67299;63261.06;0;0;0;TRUE;"1";-6.00000000000001;NA;5;5;100;0;1.2;NA
"613";8517;2019;2020;0;2050;2021;128128;106261;128128;21867;0.032258064516129;0;TRUE;"3";20.5785753945474;Inf;31;30;-20.5785753945474;17.0665272227772;-0.68595251315158;17.0665272227772
"614";8526;2011;2020;39.9;2030;2021;3020010;1821030;1815026.01;1198980;0.473684210526316;570781.89;TRUE;"2";-0.32970297029703;210.059222446599;19;10;0.0366874560808528;5.46560313527747;0.0329702970297029;4.41124367137857
"615";8526;2011;2020;50.4;2035;2021;3020010;1821030;1497924.96;1198980;0.375;570781.89;TRUE;"3";-17.7429828174165;210.059222446599;24;15;2.14685847943;5.46560313527747;1.1828655211611;4.41124367137857
"616";8548;2019;2020;100;2030;2021;6804472.99;5570922.57;0;1233550.42;0.0909090909090909;618588.453636364;TRUE;"2";-100;199.413747985206;11;10;100;18.1285225441096;10;18.1285225441096
"617";8548;2019;2020;100;2050;2021;6804472.99;5570922.57;0;1233550.42;0.032258064516129;219499.128709677;TRUE;"3";-100;561.984198867398;31;30;100;18.1285225441096;3.33333333333333;18.1285225441096
"618";8566;2019;2021;100;2051;2021;5070000;4170000;0;9e+05;0.0625;316875;TRUE;"3";-100;284.023668639053;32;30;100;9.30902982652618;3.33333333333333;8.87573964497041
"619";8611;2011;2020;100;2030;2021;725344;297453;0;427891;0.473684210526316;343584;TRUE;"2";-100;124.537522119773;19;10;100;9.42965194243486;10;6.55460642735646
"620";8641;2018;2020;5.8;2030;2021;389063;325843;366497.346;63220;0.166666666666667;3760.94233333333;TRUE;"2";12.4766669837928;1680.96169514963;12;10;-6.05501731827345;8.48458948704126;-1.24766669837928;8.12464819322321
"621";8644;2017;2020;10.5;2022;2021;112464;72739.61;100655.28;39724.39;0.6;7085.232;TRUE;"1";38.3775359807401;560.664633141159;5;2;-11.4350633653823;13.5193097277044;-19.18876799037;11.7739572959643
"622";8657;2019;2020;10;2029;2021;35874;31846;32286.6;4028;0.1;358.74;TRUE;"2";1.38353325378384;1122.81875452974;10;9;-1.38353325378384;11.2281875452974;-0.153725917087093;11.2281875452974
"623";8661;2018;2020;50.4;2030;2021;42687;27388;21172.752;15299;0.166666666666667;3585.708;TRUE;"2";-22.6933255440339;426.666086585969;12;10;12.0757857834566;19.9000320057625;2.26933255440339;17.9199756366107
"624";8661;2018;2020;30;2030;2021;33150;548105;23205;-514955;0.166666666666667;1657.5;FALSE;"2";-95.7663221463041;-31068.1749622926;12;10;79.4240969731681;-306.621291635673;9.57663221463041;-776.704374057315
"625";8662;2020;2020;100;2030;2021;709000;709000;0;0;0;0;TRUE;"2";-100;NA;10;10;100;0;10;NA
"626";8663;2014;2020;40;2030;2021;4386252;6502694;2631751.2;-2116442;0.375;657937.8;FALSE;"2";-59.5282939655472;-321.678128236438;16;10;13.9946926909234;-6.78246853627871;5.95282939655472;-8.04195320591095
"627";8663;2014;2020;100;2050;2021;4386252;6502694;0;-2116442;0.166666666666667;731042;FALSE;"3";-100;-289.510315412794;36;30;100;-6.78246853627871;3.33333333333333;-8.04195320591095
"628";8670;2017;2020;31;2027;2021;77722;48237;53628.18;29485;0.3;7228.146;TRUE;"2";11.1764413209777;407.919264497424;10;7;-3.59471250306516;14.7007051914724;-1.59663447442538;12.6454971994202
"629";8670;2017;2020;31;2022;2021;14341;11964;9895.29;2377;0.6;2667.426;FALSE;"1";-17.2911233701103;89.1121253223145;5;2;6.13204119641053;5.8618506780004;8.64556168505517;5.5249517699835
"630";8670;2017;2020;41;2037;2021;77722;48237;45855.98;29485;0.15;4779.903;TRUE;"3";-4.93608640670025;616.853521922935;20;17;1.67320204283031;14.7007051914724;0.290358023923544;12.6454971994202
"631";8670;2017;2020;41;2037;2021;14341;11964;8461.19;2377;0.15;881.9715;TRUE;"3";-29.2779170845871;269.509842438219;20;17;10.9053387289493;5.8618506780004;1.72223041674042;5.5249517699835
"632";8678;2015;2020;35;2025;2021;165827;64172;107787.55;101655;0.5;29019.725;TRUE;"1";67.9666365393006;350.296220932486;10;5;-10.9288741295058;17.2938002111691;-13.5933273078601;12.260367732637
"633";8678;2015;2020;35;2035;2021;7350000;4348870;4777500;3001130;0.25;643125;TRUE;"3";9.85612354473691;466.648007774538;20;15;-1.89781089949255;9.96366315313385;-0.657074902982461;8.16634013605442
"634";8690;2017;2020;20.5;2030;2021;37737.607;32061.189;30001.397565;5676.418;0.230769230769231;1785.27910038462;TRUE;"2";-6.42456346519151;317.956895298729;13;10;2.18909274518218;5.28870918698853;0.642456346519151;5.0139356566338
"635";8696;2015;2020;27.3;2030;2021;590369;307740;429198.263;282629;0.333333333333333;53723.579;TRUE;"2";39.4678179632157;526.079991803971;15;10;-6.87959543973531;12.2166640484307;-3.94678179632157;9.57465585083228
"636";8696;2015;2020;52.4;2050;2021;590369;307740;281015.644;282629;0.142857142857143;44193.3365714286;TRUE;"3";-8.68406966920129;639.528539654828;35;30;1.80049251318425;12.2166640484307;0.289468988973376;9.57465585083228
"637";8698;2017;2020;43;2030;2021;18854197;14893065;10746892.29;3961132;0.230769230769231;1870916.47153846;TRUE;"2";-27.839620051346;211.721477696048;13;10;10.3054055811161;7.56026719817494;2.7839620051346;7.00309503148468
"638";8708;2019;2020;45;2030;2021;2709093;2396316;1490001.15;312777;0.0909090909090909;110826.531818182;TRUE;"2";-37.8211742524776;282.222131170838;11;10;37.8211742524776;11.5454508206252;3.78211742524776;11.5454508206252
"639";8708;2019;2020;75;2040;2021;2709093;2396316;677273.25;312777;0.0476190476190476;96753.3214285714;TRUE;"3";-71.7368973874898;323.272622977506;21;20;71.7368973874898;11.5454508206252;3.58684486937449;11.5454508206252
"640";8713;2019;2020;100;2045;2021;377587;387432;0;-9845;0.0384615384615385;14522.5769230769;FALSE;"3";-100;-67.7909991604584;26;25;100;-2.60734612155609;4;-2.60734612155609
"641";8719;2015;2020;0.5;2030;2021;19573208;28623939;19475341.96;-9050731;0.333333333333333;32622.0133333333;FALSE;"2";-31.9613489953287;-27744.2440707727;15;10;7.41275983566786;-7.89802052699795;3.19613489953287;-9.24808135692422
"642";8719;2015;2020;2;2050;2021;19573208;28623939;19181743.84;-9050731;0.142857142857143;55923.4514285714;FALSE;"3";-32.9870573019318;-16184.1423746174;35;30;7.6936160944911;-7.89802052699795;1.09956857673106;-9.24808135692422
"643";8761;2013;2020;60;2025;2021;8134;554;3253.6;7580;0.583333333333333;2846.9;TRUE;"1";487.292418772563;266.25452246303;12;5;-28.7764184019039;31.8736556730661;-97.4584837545127;13.3127261231515
"644";8761;2018;2020;22.5;2025;2021;715;554;554.125;161;0.285714285714286;45.9642857142857;TRUE;"1";0.0225631768953072;350.27195027195;7;5;-0.0112809521482404;11.9758456544356;-0.00451263537906137;11.2587412587413
"645";8765;2018;2020;20;2030;2021;10842.98;8247.07;8674.384;2595.91;0.166666666666667;361.432666666667;TRUE;"2";5.18140381978085;718.227830356599;12;10;-2.5579854617771;12.7881474102019;-0.518140381978085;11.9704638392767
"646";8825;2015;2020;35;2030;2021;3001522;3225575;1950989.3;-224053;0.333333333333333;350177.566666667;FALSE;"2";-39.5149919006689;-63.9826823096511;15;10;9.5664564399097;-1.45025026038932;3.95149919006689;-1.49292925389186
"647";8825;2015;2020;63;2040;2021;3001522;3225575;1110563.14;-224053;0.2;378191.772;FALSE;"3";-65.5700723126884;-59.243224360788;25;20;19.2044908461107;-1.45025026038932;3.27850361563442;-1.49292925389186
"648";8825;2015;2020;5;2025;2021;3001522;3225575;2851445.9;-224053;0.5;75038.05;FALSE;"1";-11.5988343163622;-298.585850778372;10;5;2.435550514019;-1.45025026038932;2.31976686327244;-1.49292925389186
"649";8825;2017;2020;3;2025;2021;410344;419364;398033.68;-9020;0.375;4616.37;FALSE;"1";-5.08634980589655;-195.391617223056;8;5;1.72503632942935;-0.727414417306327;1.01726996117931;-0.732718564586461
"650";8836;2019;2020;10;2021;2021;57500;45498;51750;12002;0.5;2875;TRUE;"1";13.7412633522353;417.460869565217;2;1;-13.7412633522353;20.8730434782609;-13.7412633522353;20.8730434782609
"651";8838;2013;2020;50;2036;2021;2331;245;1165.5;2086;0.304347826086957;354.717391304348;TRUE;"3";375.714285714286;588.073788073788;23;16;-24.9579068876908;27.5176988137333;-23.4821428571429;12.7842127842128
"652";8880;2019;2020;100;2030;2021;27.85;26.79;0;1.06;0.0909090909090909;2.53181818181818;FALSE;"2";-100;41.8671454219031;11;10;100;3.80610412926392;10;3.80610412926392
"653";8884;2017;2021;25;2030;2021;279573;235747.62;209679.75;43825.38;0.307692307692308;21505.6153846154;TRUE;"2";-11.0575326274768;203.785751842989;13;9;2.88701726360661;4.17297122587992;1.22861473638631;3.91895676621133
"654";8884;2017;2021;20;2030;2021;2861703.72;966662;2289362.976;1895041.72;0.307692307692308;176104.844307692;TRUE;"2";136.831796015567;1076.08721807162;13;9;-24.053780019979;23.7635798884272;-15.2035328906185;16.5551879703326
"655";8884;2017;2021;0;2023;2021;618785.37;525441;618785.37;93344.37;0.666666666666667;0;TRUE;"1";17.764957435754;Inf;6;2;-4.1727238171267;4.00558194528141;-8.88247871787698;3.77127411722743
"656";8914;2020;2020;5;2026;2021;3616740;3616740;3435903;0;0;0;TRUE;"2";-5;NA;6;6;100;0;0.833333333333333;NA
"657";9028;2019;2020;50;2030;2021;8931;4686.85;4465.5;4244.15;0.0909090909090909;405.954545454545;TRUE;"2";-4.7227882266341;1045.47419102004;11;10;4.7227882266341;47.5215541372747;0.47227882266341;47.5215541372747
"658";9028;2019;2020;100;2040;2021;8931;4686.85;0;4244.15;0.0476190476190476;425.285714285714;TRUE;"3";-100;997.952636882768;21;20;100;47.5215541372747;5;47.5215541372747
"659";9028;2013;2020;75;2030;2021;27771.675;4686.85;6942.91875;23084.825;0.411764705882353;8576.54669117647;TRUE;"2";48.1361415449609;269.162237800788;17;10;-5.77429683926349;22.4447355812505;-4.81361415449609;11.8748046088583
"660";9031;2018;2021;90;2030;2021;490459;120992;49045.9;369467;0.25;110353.275;TRUE;"2";-59.4635182491404;334.803837946812;12;9;25.9914291940509;37.2830905519976;6.60705758323783;25.1102878460109
"661";9031;2018;2021;20;2030;2021;12742408;9978417;10193926.4;2763991;0.25;637120.4;TRUE;"2";2.15975540008;433.825537527915;12;9;-0.714796946133167;7.82707259797563;-0.239972822231111;7.23042562546524
"662";9050;2013;2020;17;2030;2021;62854;59864.819;52168.82;2989.181;0.411764705882353;4399.78;FALSE;"2";-12.8556289462764;67.939328784621;17;10;1.94657620033655;0.693662590278665;1.28556289462764;0.67939328784621
"663";9050;2013;2020;40;2050;2021;62854;59864.819;37712.4;2989.181;0.189189189189189;4756.51891891892;FALSE;"3";-37.0040691177902;62.8438791257744;37;30;6.38825157116527;0.693662590278665;1.23346897059301;0.67939328784621
"664";9065;2011;2020;0;2028;2021;2071662;1555916.62;2071662;515745.38;0.529411764705882;0;TRUE;"2";33.1473662129787;Inf;17;8;-3.2320926432297;3.13089908426037;-4.14342077662234;2.76613859897137
"665";9073;2017;2020;55;2030;2021;14019.49;3055.12;6308.7705;10964.37;0.230769230769231;1779.39680769231;TRUE;"2";106.498288119616;616.184650472631;13;10;-27.3421423266969;39.8227940576355;-10.6498288119616;26.069350596919
"666";9080;2020;2021;12.5;2025;2021;139407;139426;121981.125;-19;0.2;3485.175;FALSE;"1";-12.5119238879406;-0.54516631159124;5;4;12.5119238879406;-0.013629157789774;3.12798097198514;-0.013629157789781
